feature,importance_gain,importance_split
close_ret_last1h,33202.91309404373,91
close_range_pct,15702.847029715776,62
overnight_positive_rate60,9664.553275108337,52
close_vs_open_day,6784.816123008728,73
close_to_vwap,4124.92549598217,61
last_hour_above_vwap,3099.113130569458,28
overnight_positive_rate20,3090.36425280571,31
close_drive,2512.346254825592,39
vix_prev_close,2332.8510632514954,34
yf_daily_ret_cc_sum,1541.9211120605469,13
yf_daily_ret_cc_mean,1291.4348974227905,18
yf_daily_ret_oc_mean,1110.7740869522095,14
open_pm_to_vwap_am,1106.1506516933441,29
gap_down2_freq_5d,1024.267895936966,13
ihsg_ma_200,962.8115339279175,23
ihsg_close_ma20_ratio,919.6324210166931,28
vol_above_vwap_pct,898.0386209487915,21
vwap_trend,895.2404432296753,16
vix_5d_avg,873.1906556487083,17
yf_daily_ret_oc_sum,772.1678972244263,15
overnight_positive_rate5,745.1087908744812,14
gap_up2_followthrough_freq_5d,741.775502204895,12
usdidr_prev_close,608.1317977905273,12
overnight_ret_ma20,595.736714631319,15
overnight_ret_ma60,582.6371808052063,25
gap_up2_followthrough_freq_20d,544.6741845607758,9
ihsg_ma_100,469.9076051712036,15
gapdown_severe_freq_20d,454.5180969238281,6
overnight_p10_20d,395.9461841583252,12
overnight_worst_5d,371.9444065093994,11
ihsg_ma_5,342.8873198032379,10
usdidr_5d_return,317.5725312232971,14
overnight_ret_ma5,290.5736690759659,10
gapdown_freq_60d,277.0989599227905,13
gap_down2_freq_20d,250.67951107025146,6
overnight_p10_5d,248.37876915931702,12
ihsg_ma_20,228.26526165008545,10
ihsg_close_ma5_ratio,220.47131967544556,12
ihsg_prev_return,204.52475309371948,10
gap_up2_freq_5d,203.68554306030273,4
gap_down2_freq_60d,187.25054855272174,12
yf_daily_volume_velocity_60_mean,181.93810272216797,5
ihsg_prev_close,177.52084636688232,8
yf_daily_range_ma_20_sum,170.8779001235962,5
gap_up2_down2_edge_20d,157.35526180267334,7
overnight_worst_20d,154.60992097854614,11
yf_daily_close_z_5_sum,147.3823380470276,4
nikkei_prev_return,147.3483111858368,9
gapdown_freq_20d,141.15043234825134,7
usdidr_prev_return,140.1675624847412,7
yf_daily_close_z_5_mean,138.5317907333374,8
yf_daily_turnover_mean,130.9929962158203,1
yf_daily_close_mean,126.73959732055664,2
overnight_p10_60d,115.07961201667786,9
yf_daily_range_ma_20_mean,108.47709941864014,4
gapdown_severe_freq_60d,101.33052015304565,5
localfund_buy_freq_std30,94.95190048217773,2
overnight_worst_60d,94.43506813049316,8
gap_up2_followthrough_freq_60d,90.47137022018433,5
yf_daily_open_mean,87.88560104370117,2
localfund_netbuy_std20,86.12289905548096,3
nasdaq_prev_return,86.06549072265625,6
gapdown_freq_5d,85.65559673309326,2
flow_sell_freq_mean,82.34379768371582,3
yf_daily_volume_ma_5_sum,79.88650131225586,2
yf_daily_close_z_60_sum,78.1785717010498,5
yf_daily_volume_velocity_20_sum,76.49049854278564,3
yf_daily_turnover_sum,74.65069770812988,2
yf_daily_close_z_20_sum,71.55672073364258,3
yf_daily_range_pct_mean,67.86740112304688,3
yf_daily_close_ma_60_sum,66.73179626464844,1
tfl_churn_ratio_ma_20_sum,65.35319995880127,3
yf_daily_volume_mean,65.17670059204102,2
yf_daily_close_z_60_mean,64.48919868469238,3
yf_daily_volume_velocity_5_sum,61.39192867279053,4
gapdown_severe_freq_5d,60.43919849395752,2
tfl_churn_ratio_ma_5_mean,57.496639251708984,5
tfl_net_buy_z_5_mean,55.970669746398926,2
yf_daily_close_ma_20_sum,51.80030059814453,2
yf_daily_volume_velocity_5_mean,50.71610069274902,2
ctx_ticker_market_share_sum,50.05280017852783,3
flow_total_net_buy_mean,48.799299240112305,2
flow_churn_ratio_sum,47.98775005340576,3
yf_daily_range_z_60_sum,46.59640121459961,2
yf_daily_volume_ma_60_mean,46.51599884033203,2
yf_daily_range_ma_5_mean,46.36879825592041,2
localfund_buy_freq_z30,46.31900119781494,3
yf_daily_close_ma_5_mean,44.568299770355225,4
yf_daily_range_pct_sum,42.70210075378418,2
pd_tfl_net_buy_velocity_20,42.18899917602539,1
yf_daily_prev_close_mean,42.13650131225586,1
localfund_buy_freq_ratio_to_ma30,41.218831062316895,2
cvd_5d_norm,40.76913070678711,3
ctx_broker_ticker_specificity_mean,39.5538604259491,3
gap_up2_freq_60d,38.875239849090576,5
yf_daily_gap_open_prev_close_sum,37.741498947143555,2
cvd_5d,36.90610122680664,1
cvd_10d,34.652099609375,2
tfl_net_buy_velocity_20_sum,33.811339378356934,2
ctx_broker_market_share_sum,31.929450035095215,3
yf_daily_range_ma_60_mean,31.680500030517578,2
tfl_net_flow_ratio_ma_20_mean,31.593234166502953,3
mg_flow_total_net_buy,31.473400115966797,1
localfund_buy_freq_ma30,31.295499801635742,2
yf_daily_range_z_5_sum,30.735200881958008,1
tfl_net_buy_z_20_mean,30.723499298095703,1
localfund_consensus_strength,29.866500854492188,2
tfl_net_flow_ratio_ma_5_mean,29.58449935913086,2
flow_gross_turnover_mean,28.100299835205078,1
yf_daily_close_z_20_mean,26.844340324401855,2
yf_daily_prev_close_sum,26.72130012512207,1
gap_up2_down2_edge_5d,25.999130249023438,3
flow_churn_ratio_mean,24.553500175476074,2
yf_daily_close_ma_60_mean,24.24650001525879,1
bandar_buy_freq_sum,23.19420051574707,1
flow_abs_net_buy_mean,22.278200149536133,1
flow_buy_freq_mean,21.44930076599121,1
gap_up2_down2_edge_60d,21.370980262756348,3
yf_daily_range_z_5_mean,21.303799629211426,2
ctx_ticker_market_share_mean,20.57469940185547,1
yf_daily_low_mean,20.161100387573242,1
yf_daily_high_mean,19.015899658203125,1
localfund_buy_freq_mean,19.006500244140625,1
bandar_concentration_hhi,18.224870204925537,2
localfund_buy_freq_sum,17.744800567626953,1
tfl_net_flow_ratio_ma_60_mean,17.734699249267578,1
yf_daily_gap_open_prev_close_mean,17.48040008544922,1
cvd_10d_norm,16.88453996181488,3
localfund_netbuy_7d_sum,16.68181537091732,3
bandar_netbuy_mean,16.30699920654297,1
tfl_net_buy_ma_20_mean,16.130699157714844,1
localfund_abs_netbuy_sum,15.955300331115723,1
yf_daily_volume_velocity_20_mean,15.31089973449707,1
yf_daily_volume_sum,14.810799598693848,1
flow_sell_freq_sum,14.647199630737305,1
yf_daily_range_z_60_mean,14.071700096130371,1
yf_daily_range_ma_60_sum,14.014599800109863,1
tfl_net_buy_ma_5_mean,13.978300094604492,1
flow_total_trades_mean,12.529999732971191,1
mg_present,12.327300071716309,1
bandar_abs_netbuy_sum,12.261799812316895,1
localfund_buyer_ratio,12.141799926757812,1
flow_net_buy_per_trade_sum,11.830300331115723,1
flow_net_buy_per_trade_mean,11.726300239562988,1
localfund_netbuy_sum,9.979470252990723,1
localfund_participation_ratio,9.011690139770508,1
tfl_net_buy_velocity_60_mean,8.891039848327637,1
localfund_netbuy_z20,8.627309799194336,1
localfund_netbuy_3d_sum,7.643449783325195,1
tfl_net_buy_ma_20_sum,7.625160217285156,1
gap_up2_freq_20d,7.45999002456665,1
yf_daily_close_ma_20_mean,6.832749843597412,1
cvd_20d_norm,6.5325398445129395,1
tfl_churn_ratio_ma_20_mean,6.216770172119141,1
tfl_net_buy_z_60_mean,5.137750148773193,1
yf_daily_close_ma_5_sum,4.420229911804199,1
tfl_net_buy_z_60_sum,0.0,0
ctx_broker_net_buy_rank_sum,0.0,0
flow_gross_turnover_sum,0.0,0
ctx_broker_ticker_specificity_sum,0.0,0
flow_net_flow_ratio_mean,0.0,0
flow_total_net_buy_sum,0.0,0
flow_total_trades_sum,0.0,0
tfl_net_buy_z_5_sum,0.0,0
ctx_broker_net_buy_rank_mean,0.0,0
flow_net_flow_ratio_sum,0.0,0
ctx_broker_market_share_mean,0.0,0
flow_buy_freq_sum,0.0,0
flow_abs_net_buy_sum,0.0,0
yf_daily_low_sum,0.0,0
tfl_net_buy_ma_60_mean,0.0,0
tfl_net_buy_ma_60_sum,0.0,0
tfl_net_buy_velocity_20_mean,0.0,0
tfl_net_buy_z_20_sum,0.0,0
tfl_net_buy_ma_5_sum,0.0,0
tfl_net_buy_velocity_5_sum,0.0,0
tfl_net_buy_velocity_5_mean,0.0,0
tfl_net_flow_ratio_ma_60_sum,0.0,0
tfl_net_flow_ratio_ma_20_sum,0.0,0
tfl_net_buy_velocity_60_sum,0.0,0
tfl_net_flow_ratio_ma_5_sum,0.0,0
tfl_churn_ratio_ma_5_sum,0.0,0
tfl_churn_ratio_ma_60_sum,0.0,0
tfl_churn_ratio_ma_60_mean,0.0,0
yf_daily_open_sum,0.0,0
mg_tfl_net_buy_z_20,0.0,0
seller_ratio,0.0,0
buyer_ratio,0.0,0
seller_broker_count,0.0,0
broker_count,0.0,0
buyer_broker_count,0.0,0
yf_daily_range_z_20_sum,0.0,0
yf_daily_range_z_20_mean,0.0,0
yf_daily_volume_ma_20_mean,0.0,0
yf_daily_volume_ma_60_sum,0.0,0
