feature,importance_gain,importance_split
pre14_tick_pct,4788.181480407715,12
pre14_range_pct,3854.125871658325,21
vix_prev_close,1505.7241802215576,15
pre14_spread_cost_est,1295.1990509033203,2
usdidr_prev_close,1108.3158130645752,6
pre14_market_cost_est,957.6160278320312,1
ihsg_prev_return,769.8558025360107,8
pre14_close_vs_open9,653.6842994689941,7
ihsg_prev_close,645.5910034179688,2
ihsg_close_ma20_ratio,620.3339996337891,4
pre14_pm_close_near_high,533.8424987792969,5
overnight_positive_rate5,399.71369552612305,5
ihsg_ma_200,373.82579612731934,6
nasdaq_prev_return,365.4346799850464,7
usdidr_prev_return,297.15979766845703,2
gap_up2_freq_20d,274.61278438568115,6
overnight_positive_rate60,273.0115747451782,7
pre14_vwap,256.4083061218262,4
ihsg_ma_100,245.91810035705566,4
ihsg_ma_20,238.39490509033203,2
nikkei_prev_return,188.35118913650513,5
ihsg_ma_5,186.3873062133789,3
yf_daily_ret_cc_sum,184.82400512695312,1
pre14_turnover_until14,180.89074993133545,7
pre14_vol_above_vwap_pct,178.75709915161133,4
pre14_pm_high_close_spread,163.14569854736328,2
pre14_close_to_vwap,160.61931037902832,4
ihsg_close_ma5_ratio,158.09500122070312,1
ctx_broker_market_share_mean,150.96950149536133,4
pre14_am_volume_to_dailyvol_10d,135.18164193630219,4
pre14_pm_open_to_vwap_am,124.79130172729492,4
yf_daily_close_z_20_sum,106.95080184936523,2
gap_up2_followthrough_freq_20d,99.59719049930573,3
yf_daily_ret_cc_mean,94.90680122375488,3
pre14_volume_14h_ratio_to_avg_hourly,94.70231914520264,3
pre14_pm_am_volume_ratio,81.65490984916687,3
gapdown_freq_60d,81.63465929031372,4
yf_daily_gap_open_prev_close_mean,80.87539672851562,1
overnight_p10_5d,78.79710006713867,2
gap_up2_freq_60d,72.48430061340332,3
pre14_pm_high_vs_close11,71.25980186462402,2
yf_daily_volume_sum,69.61309814453125,1
pre14_am_turnover_to_dailyturnover_10d,66.49710083007812,2
yf_daily_close_z_20_mean,63.47810173034668,3
pre14_volume_until14_ratio_20d,54.37480163574219,1
yf_daily_gap_open_prev_close_sum,54.34960174560547,1
pre14_until14_volume_to_dailyvol_20d,52.72919845581055,1
vix_5d_avg,49.39360046386719,3
yf_daily_range_ma_5_mean,47.821001052856445,2
pre14_vwap_trend,47.03900146484375,2
yf_daily_close_z_60_mean,45.79445934295654,2
gapdown_freq_20d,44.51240062713623,2
overnight_ret_ma20,42.36539840698242,1
yf_daily_high_mean,41.983299255371094,1
overnight_p10_20d,41.76824951171875,3
gap_down2_freq_20d,39.65399932861328,2
yp_flow_churn_ratio,39.41270065307617,1
pre14_pm_am_turnover_rate_ratio,39.24090003967285,2
yf_daily_close_ma_20_sum,39.16569900512695,1
localfund_netbuy_std20,39.14030075073242,1
gap_down2_freq_60d,38.648000717163086,2
tfl_net_buy_velocity_20_mean,35.61080074310303,2
localfund_buy_freq_std30,31.656400680541992,1
flow_total_net_buy_sum,31.469709396362305,3
yf_daily_range_ma_20_mean,31.195199966430664,1
yf_daily_close_mean,29.470800399780273,1
pre14_am_turnover,29.10219955444336,2
pre14_am_volume,27.806900024414062,1
flow_net_buy_per_trade_mean,27.69770050048828,1
pre14_close_above_vwap,27.23900032043457,1
yf_daily_close_ma_20_mean,27.064800262451172,1
gap_up2_followthrough_freq_60d,25.14109992980957,1
yf_daily_close_z_5_sum,24.6117000579834,1
flow_net_buy_per_trade_sum,24.508499145507812,1
localfund_consensus_strength,24.41230010986328,1
overnight_worst_5d,22.850489377975464,2
pre14_until14_volume_to_dailyvol_10d,19.128799438476562,1
localfund_netbuy_ma20,18.569799423217773,1
overnight_ret_ma60,17.69207990169525,2
yf_daily_volume_velocity_60_mean,17.637699127197266,1
pre14_volume_until14,16.337499618530273,1
overnight_p10_60d,15.637200355529785,1
yf_daily_low_sum,15.552300453186035,1
yf_daily_volume_velocity_5_sum,15.303299903869629,1
gapdown_freq_5d,14.946399688720703,1
pre14_am_turnover_to_dailyturnover_20d,14.895600318908691,1
pre14_ret_11_to_14,14.664899826049805,1
yf_daily_turnover_sum,14.425999641418457,1
bandar_netbuy_sum,13.757599830627441,1
cvd_20d_norm,13.405799865722656,1
tfl_net_buy_z_20_sum,12.443400382995605,1
flow_total_trades_mean,11.411199569702148,1
overnight_ret_ma5,10.840999603271484,1
gap_up2_freq_5d,10.31190013885498,1
localfund_buy_freq_sum,9.739830017089844,1
gap_up2_down2_edge_20d,9.221110343933105,1
