feature,importance_gain,importance_split
close_to_vwap,18358.22670507431,156
pre14_tick_pct,13793.299737930298,63
last_hour_above_vwap,12519.136194229126,35
close_range_pct,10701.841608047485,63
pre14_spread_cost_est,7479.256406784058,29
close_drive,5933.309930086136,55
pre14_range_pct,5415.99875754118,42
pre14_close_vs_orb_low,4742.313836097717,38
pre14_vwap,4740.516961574554,28
pre14_close_to_vwap,3955.403800010681,41
pre14_market_cost_est,3418.6724185943604,14
max_return_20d_tminus1,3367.0697152614594,48
pre14_close_vs_orb_mid,3216.116358757019,17
ihsg_prev_close,3082.3928298950195,35
pre14_close_vs_open9,3043.181127548218,33
ihsg_close_ma20_ratio,2911.5526371002197,42
vix_prev_close,2502.8766956329346,46
usdidr_prev_close,2360.690905570984,27
pre14_pm_close_near_high,2329.885055541992,35
pre14_turnover_until14,2083.8665537834167,38
pre14_am_turnover,1919.1842093467712,39
ihsg_ma_200,1881.0363092422485,33
pre14_vwap_trend,1791.508297920227,10
ihsg_prev_return,1553.4981721639633,24
ihsg_ma_5,1515.393690109253,31
pre14_orb_range_pct,1435.1619939804077,23
vol_above_vwap_pct,1347.7526977062225,24
pre14_pm_high_breakout_strength,1286.430030822754,6
nikkei_prev_return,1155.2398824691772,25
vwap_trend,1126.55539894104,21
pre14_pm_turnover,1124.1657962799072,24
nasdaq_prev_return,1042.4366002082825,31
pre14_close_above_vwap,946.6042938232422,10
max_return_5d_tminus1,828.3060388565063,30
usdidr_5d_return,805.220395565033,18
pre14_orb_body_pct,785.0376014709473,19
pre14_pm_high_close_spread,765.942982673645,20
pre14_orb_position,659.6921939849854,8
ihsg_ma_20,592.692952632904,16
usdidr_prev_return,591.7423730492592,13
pre14_pm_volume,403.6273021697998,12
pre14_pm_drive,397.28530406951904,9
pre14_volume_until14,390.9406042098999,11
pre14_close_vs_orb_high,362.8001985549927,11
ihsg_close_ma5_ratio,361.6578035354614,10
pre14_close_orb_high_hold,355.7388038635254,6
pre14_until14_turnover_to_dailyturnover_20d,339.4485626220703,7
pre14_pm_high_vs_close11,337.96935176849365,15
pre14_pm_high_vs_orb_high,337.9297037124634,10
pre14_am_turnover_to_dailyturnover_20d,319.3411273956299,10
pre14_vol_above_vwap_pct,311.59889125823975,10
vix_5d_avg,295.0253607034683,10
pre14_pm_low_vs_close11,272.92060804367065,12
pre14_pm_am_turnover_ratio,248.81238174438477,10
pre14_orb_upper_wick_pct,235.58452987670898,9
open_pm_to_vwap_am,231.44042134284973,6
pre14_turnover_until14_ratio_20d,212.85124850273132,10
ihsg_ma_100,187.55214881896973,10
pre14_until14_turnover_to_dailyturnover_10d,182.35979747772217,5
pre14_volume_until14_ratio_20d,174.66560983657837,8
localfund_netbuy_3d_sum,174.2699489593506,8
pre14_until14_turnover_to_dailyturnover_5d,159.04984641075134,11
pre14_pm_open_to_vwap_am,158.90959095954895,7
yf_daily_turnover_sum,157.7002182006836,3
pre14_pm_open_low_dist,154.71739959716797,5
pre14_volume_14h_ratio_to_avg_hourly,152.14128732681274,6
pre14_am_turnover_to_dailyturnover_10d,149.105299949646,5
yf_daily_range_ma_5_mean,143.63422846794128,6
pre14_orb_lower_wick_pct,130.79290103912354,5
sq_flow_churn_ratio,127.94300079345703,3
pre14_ret_14h,126.07629823684692,7
tfl_churn_ratio_ma_20_sum,122.74880027770996,3
localfund_abs_netbuy_sum,116.51229858398438,4
days_since_last_ara,113.28551244735718,7
pre14_am_volume_to_dailyvol_10d,111.38360214233398,5
yf_daily_range_pct_sum,108.82642984390259,5
yf_daily_volume_ma_5_mean,106.4531021118164,2
last_ara_return,106.26060009002686,6
pre14_am_volume_to_dailyvol_20d,105.67469251155853,6
yf_daily_range_ma_20_sum,104.61579895019531,3
pre14_until14_volume_to_dailyvol_10d,99.35124969482422,6
yf_daily_range_ma_20_mean,98.01460075378418,4
flow_churn_ratio_mean,97.19197940826416,4
yf_daily_close_ma_20_mean,93.77408981323242,5
yf_daily_low_mean,93.43549919128418,3
flow_churn_ratio_sum,88.785400390625,4
yf_daily_turnover_mean,87.23290061950684,3
yf_daily_open_mean,86.80389976501465,3
yf_daily_range_z_5_mean,85.61714935302734,7
pre14_am_volume,84.52495861053467,6
tfl_churn_ratio_ma_5_mean,83.27540016174316,3
pre14_am_volume_to_dailyvol_5d,81.90998935699463,4
yf_daily_range_pct_mean,81.2273998260498,4
yf_daily_gap_open_prev_close_sum,80.20830154418945,2
yf_daily_gap_open_prev_close_mean,79.8823013305664,2
xc_flow_churn_ratio,72.84379959106445,2
tfl_net_flow_ratio_ma_60_mean,72.38079833984375,2
flow_buy_freq_mean,72.27230072021484,2
buyer_ratio,71.6201000213623,3
yf_daily_volume_ma_20_sum,71.21539878845215,2
pre14_am_open_low_dist,69.44375848770142,4
seller_broker_count,68.85810136795044,2
pre14_ret_11_to_14,68.54041147232056,4
yf_daily_close_z_20_sum,67.08207774162292,4
yf_daily_range_z_20_mean,65.63939952850342,4
buyer_broker_count,59.95699882507324,2
localfund_buy_freq_ma30,59.90449905395508,2
yf_daily_prev_close_mean,58.89480209350586,2
yf_daily_ret_oc_sum,56.68989944458008,1
noara_streak_tminus1,55.84782028198242,4
cvd_20d_norm,54.28390026092529,3
pre14_pm_am_volume_ratio,51.087639808654785,2
flow_total_trades_sum,49.239898681640625,2
pre14_volume_14h,47.41512070596218,4
pre14_am_turnover_to_dailyturnover_5d,46.015899658203125,1
yf_daily_range_ma_5_sum,44.48120975494385,3
yf_daily_close_ma_60_mean,43.949501037597656,1
localfund_buy_freq_std30,42.97100067138672,2
pre14_until14_volume_to_dailyvol_20d,42.319400787353516,2
yf_daily_close_z_60_sum,42.258399963378906,2
pre14_until14_volume_to_dailyvol_5d,42.07598549127579,4
pre14_pm_open_vs_close11,39.9842004776001,2
yf_daily_close_ma_5_sum,39.85267925262451,2
cvd_10d_norm,39.55200004577637,2
pd_flow_churn_ratio,39.204200744628906,1
yf_daily_volume_ma_60_mean,38.834800720214844,1
ctx_broker_net_buy_rank_sum,38.799800872802734,1
yp_flow_net_flow_ratio,35.85150146484375,1
tfl_churn_ratio_ma_5_sum,35.756500244140625,1
yf_daily_close_z_5_mean,34.402939796447754,4
yf_daily_close_z_60_mean,33.777960777282715,3
tfl_net_buy_z_60_sum,32.50299835205078,1
yf_daily_close_ma_20_sum,32.255600929260254,2
mg_flow_churn_ratio,31.969999313354492,1
yf_daily_volume_velocity_60_mean,31.849599838256836,1
yf_daily_ret_cc_sum,31.763200759887695,1
yp_tfl_net_buy_z_20,31.140600204467773,1
yf_daily_high_sum,29.93440055847168,2
yf_daily_volume_velocity_20_mean,29.422269344329834,2
localfund_buy_freq_sum,28.254100799560547,1
localfund_buy_freq_mean,26.280799865722656,1
flow_buy_freq_sum,25.887800216674805,1
ctx_broker_net_buy_rank_mean,25.666200637817383,1
sq_tfl_net_buy_velocity_20,23.845199584960938,1
ctx_ticker_market_share_mean,23.362699508666992,1
yf_daily_close_ma_5_mean,23.1564998626709,1
flow_total_net_buy_sum,23.056800842285156,1
localfund_buy_freq_z30,22.060669898986816,2
tfl_net_buy_velocity_60_mean,21.813899993896484,1
seller_ratio,21.662399291992188,1
localfund_netbuy_std20,20.71299934387207,1
yf_daily_volume_velocity_60_sum,20.69700050354004,1
tfl_net_flow_ratio_ma_5_mean,20.615520000457764,2
localfund_top3_share,19.594499588012695,1
tfl_net_buy_z_5_mean,19.386419773101807,2
localfund_netbuy_sum,19.00279998779297,1
tfl_net_buy_z_5_sum,17.97439956665039,1
cvd_20d,17.533100128173828,1
yf_daily_range_z_5_sum,17.08650016784668,1
tfl_net_flow_ratio_ma_20_sum,16.669300079345703,1
yf_daily_close_ma_60_sum,16.067800521850586,1
localfund_consensus_strength,16.034500122070312,1
yf_daily_volume_sum,15.984000205993652,1
flow_net_flow_ratio_mean,15.445500373840332,1
cvd_10d,15.391300201416016,1
yf_daily_volume_ma_5_sum,15.082460165023804,2
tfl_net_flow_ratio_ma_60_sum,14.194199562072754,1
bandar_netbuy_mean,14.050000190734863,1
ctx_broker_ticker_specificity_sum,13.739999771118164,1
tfl_net_buy_ma_5_mean,13.302499771118164,1
yp_flow_total_net_buy,12.696800231933594,1
tfl_churn_ratio_ma_60_mean,12.457900047302246,1
flow_net_buy_per_trade_sum,11.868900299072266,1
bandar_abs_netbuy_sum,11.294500350952148,1
tfl_net_buy_velocity_60_sum,11.245499610900879,1
localfund_netbuy_z20,11.235600471496582,1
tfl_net_buy_velocity_20_mean,10.849300384521484,1
yf_daily_ret_cc_mean,9.809969902038574,1
bandar_netbuy_sum,9.803139686584473,1
tfl_net_buy_velocity_5_mean,8.940719604492188,1
yf_daily_range_ma_60_mean,7.4193902015686035,1
bandar_buy_freq_mean,3.050100088119507,1
localfund_buy_freq_ratio_to_ma30,1.4837299585342407,1
tfl_net_buy_ma_20_mean,0.7324420213699341,1
yf_daily_volume_velocity_5_mean,0.11913099884986877,1
ara_count_20d,0.0,0
flow_sell_freq_sum,0.0,0
flow_sell_freq_mean,0.0,0
flow_abs_net_buy_sum,0.0,0
ara_count_60d,0.0,0
consecutive_ara_streak_tminus1,0.0,0
flow_total_net_buy_mean,0.0,0
flow_gross_turnover_sum,0.0,0
flow_gross_turnover_mean,0.0,0
ara_count_5d,0.0,0
ara_count_10d,0.0,0
ctx_broker_market_share_mean,0.0,0
ctx_broker_market_share_sum,0.0,0
ctx_broker_ticker_specificity_mean,0.0,0
flow_net_buy_per_trade_mean,0.0,0
flow_total_trades_mean,0.0,0
flow_net_flow_ratio_sum,0.0,0
flow_abs_net_buy_mean,0.0,0
pre14_tick_size,0.0,0
localfund_broker_count,0.0,0
localfund_buyer_broker_count,0.0,0
localfund_concentration_hhi,0.0,0
localfund_seller_broker_count,0.0,0
pre14_pm_open_is_low,0.0,0
total_retail_net_buy,0.0,0
localfund_netbuy_mean,0.0,0
pre14_pm_am_volume_rate_ratio,0.0,0
bandar_seller_broker_count,0.0,0
bandar_buy_freq_sum,0.0,0
bandar_concentration_hhi,0.0,0
bandar_top1_share,0.0,0
bandar_top3_share,0.0,0
localfund_participation_ratio,0.0,0
localfund_buyer_ratio,0.0,0
localfund_streak_buy_days,0.0,0
localfund_netbuy_ma20,0.0,0
localfund_netbuy_7d_sum,0.0,0
mg_flow_total_net_buy,0.0,0
mg_tfl_net_buy_z_20,0.0,0
localfund_top1_share,0.0,0
bandar_broker_count,0.0,0
bandar_buyer_broker_count,0.0,0
pre14_pm_am_turnover_rate_ratio,0.0,0
xc_flow_total_net_buy,0.0,0
xc_tfl_net_buy_z_20,0.0,0
xc_flow_net_flow_ratio,0.0,0
xc_tfl_net_buy_velocity_20,0.0,0
sq_flow_total_net_buy,0.0,0
sq_tfl_net_buy_z_20,0.0,0
sq_flow_net_flow_ratio,0.0,0
xc_present,0.0,0
yp_tfl_net_buy_velocity_20,0.0,0
yp_flow_churn_ratio,0.0,0
yp_present,0.0,0
pd_flow_total_net_buy,0.0,0
pd_tfl_net_buy_z_20,0.0,0
pd_tfl_net_buy_velocity_20,0.0,0
pd_flow_net_flow_ratio,0.0,0
sq_present,0.0,0
pd_present,0.0,0
close_ret_last1h,0.0,0
close_vs_open_day,0.0,0
cvd_5d,0.0,0
cvd_5d_norm,0.0,0
overnight_ret_ma5,0.0,0
overnight_ret_ma20,0.0,0
overnight_ret_ma60,0.0,0
overnight_positive_rate5,0.0,0
overnight_positive_rate20,0.0,0
overnight_positive_rate60,0.0,0
gapdown_freq_5d,0.0,0
mg_tfl_net_buy_velocity_20,0.0,0
mg_flow_net_flow_ratio,0.0,0
mg_present,0.0,0
pre14_am_open_is_low,0.0,0
gapdown_severe_freq_20d,0.0,0
gapdown_severe_freq_5d,0.0,0
gapdown_freq_60d,0.0,0
gapdown_freq_20d,0.0,0
gap_down2_freq_5d,0.0,0
gap_down2_freq_20d,0.0,0
gapdown_severe_freq_60d,0.0,0
gap_up2_freq_5d,0.0,0
gap_up2_down2_edge_20d,0.0,0
gap_up2_down2_edge_60d,0.0,0
gap_up2_followthrough_freq_5d,0.0,0
gap_up2_followthrough_freq_20d,0.0,0
gap_up2_followthrough_freq_60d,0.0,0
overnight_worst_5d,0.0,0
gap_up2_freq_20d,0.0,0
gap_up2_freq_60d,0.0,0
overnight_worst_60d,0.0,0
overnight_worst_20d,0.0,0
overnight_p10_60d,0.0,0
overnight_p10_5d,0.0,0
yf_daily_volume_velocity_5_sum,0.0,0
yf_daily_volume_ma_20_mean,0.0,0
yf_daily_volume_velocity_20_sum,0.0,0
overnight_p10_20d,0.0,0
yf_daily_volume_ma_60_sum,0.0,0
yf_daily_range_z_20_sum,0.0,0
yf_daily_range_ma_60_sum,0.0,0
yf_daily_range_z_60_sum,0.0,0
