feature,importance_gain,importance_split
close_ret_last1h,31858.897017478943,91
close_range_pct,16442.606686353683,70
overnight_positive_rate60,10133.470338106155,59
close_vs_open_day,8801.870277881622,104
overnight_positive_rate20,6708.384473800659,48
vix_prev_close,4050.806300997734,71
yf_daily_ret_cc_mean,3462.5987582206726,53
usdidr_prev_close,3284.401781439781,61
yf_daily_ret_cc_sum,2833.606237411499,36
yf_daily_ret_oc_sum,2630.841070652008,28
vix_5d_avg,2053.6014461517334,45
overnight_positive_rate5,1844.162320137024,20
yf_daily_ret_oc_mean,1616.502405166626,27
overnight_ret_ma5,1592.3021693229675,41
yf_daily_gap_open_prev_close_sum,1529.856514930725,12
gap_up2_followthrough_freq_20d,1518.3395512104034,15
usdidr_5d_return,1284.5493750572205,46
overnight_p10_5d,1155.6203808784485,28
gap_down2_freq_20d,784.4458899497986,26
usdidr_prev_return,662.6363570690155,31
gap_up2_freq_20d,657.2077672481537,18
gap_down2_freq_5d,592.561103105545,13
overnight_ret_ma60,585.8962421417236,27
nikkei_prev_return,575.718156337738,29
overnight_ret_ma20,518.7828738689423,25
gapdown_freq_20d,508.5443253517151,19
overnight_worst_5d,495.40964591503143,9
yf_daily_close_z_5_mean,477.9277353286743,14
yf_daily_gap_open_prev_close_mean,414.6653938293457,6
yf_daily_range_pct_mean,371.29661560058594,14
flow_churn_ratio_mean,360.2437000274658,16
gap_up2_followthrough_freq_5d,356.27210277318954,12
gap_up2_followthrough_freq_60d,310.82048892974854,10
gap_up2_freq_5d,290.84674549102783,7
nasdaq_prev_return,290.53668904304504,19
yf_daily_volume_velocity_20_mean,288.1558973789215,15
yf_daily_volume_velocity_60_mean,284.873140335083,11
yf_daily_close_ma_5_mean,277.7385277748108,9
gap_up2_down2_edge_20d,261.1311972141266,15
yf_daily_range_ma_5_mean,259.38563990592957,12
overnight_p10_20d,258.7471914291382,9
yf_daily_close_z_60_sum,257.5008134841919,9
yf_daily_high_mean,239.82212090492249,9
gapdown_freq_60d,238.3293936252594,16
overnight_worst_20d,237.1247889995575,13
gapdown_severe_freq_20d,232.7106215953827,5
yf_daily_close_z_20_mean,232.2484712600708,10
gap_up2_freq_60d,230.91492176055908,12
gap_up2_down2_edge_60d,206.53110826015472,20
gapdown_severe_freq_60d,200.50993061065674,10
yf_daily_volume_ma_60_sum,200.2304744720459,5
gap_down2_freq_60d,196.1781404018402,17
yf_daily_close_ma_60_sum,190.55105066299438,6
yf_daily_close_ma_60_mean,188.93849849700928,6
yf_daily_volume_velocity_60_sum,185.59630298614502,6
overnight_p10_60d,183.01456928253174,13
yf_daily_close_ma_20_mean,181.20109844207764,6
yf_daily_prev_close_mean,178.06009674072266,3
gapdown_freq_5d,177.25522994995117,6
overnight_worst_60d,161.59044098854065,12
cvd_10d,160.10219955444336,7
tfl_churn_ratio_ma_5_mean,154.5935983657837,8
yf_daily_close_z_60_mean,151.58715152740479,11
yf_daily_range_pct_sum,148.54210233688354,7
yf_daily_close_z_5_sum,143.98370170593262,3
yf_daily_volume_velocity_20_sum,143.1169195175171,6
yf_daily_low_mean,142.11849975585938,3
yf_daily_volume_ma_20_sum,141.7977991104126,6
yf_daily_range_ma_5_sum,141.71885204315186,5
yf_daily_range_ma_20_sum,139.83049964904785,4
yf_daily_volume_velocity_5_mean,135.14491844177246,6
yf_daily_close_mean,133.22419929504395,5
yf_daily_range_z_60_mean,130.92467164993286,8
yf_daily_range_z_5_sum,130.42647790908813,6
yf_daily_range_ma_60_sum,126.29847240447998,6
yf_daily_volume_velocity_5_sum,121.12439823150635,7
yf_daily_volume_mean,118.73086360096931,4
yf_daily_range_z_5_mean,116.8222188949585,6
xl_buy_freq_ma5,111.21482181549072,5
localfund_netbuy_std20,110.1780595779419,6
flow_buy_freq_mean,109.89699745178223,4
flow_churn_ratio_sum,109.24649906158447,5
localfund_buy_freq_ratio_to_ma30,108.91914176940918,6
localfund_buy_freq_std30,102.62410259246826,6
yf_daily_volume_ma_5_mean,100.92609977722168,5
yf_daily_range_z_60_sum,94.40567064285278,4
flow_sell_freq_sum,93.36130046844482,5
yf_daily_turnover_mean,92.95209693908691,2
gapdown_severe_freq_5d,90.42505025863647,4
yf_daily_open_mean,88.45543956756592,4
cvd_20d_norm,79.18649864196777,5
yf_daily_close_z_20_sum,78.0365195274353,6
yf_daily_turnover_sum,77.85327243804932,3
tfl_net_buy_z_20_mean,77.81559085845947,5
yf_daily_range_ma_20_mean,76.47700119018555,3
yf_daily_close_ma_20_sum,75.42230129241943,4
flow_sell_freq_mean,74.25860023498535,3
tfl_net_buy_z_5_sum,72.84646892547607,5
localfund_buyer_ratio,72.38449954986572,5
ctx_broker_market_share_mean,70.08299922943115,4
cvd_20d,69.5557792186737,6
flow_gross_turnover_sum,66.03480052947998,3
tfl_churn_ratio_ma_20_mean,63.59909915924072,5
ctx_ticker_market_share_sum,63.500898361206055,2
gap_up2_down2_edge_5d,62.766350746154785,4
yf_daily_range_z_20_sum,62.34482002258301,5
flow_net_buy_per_trade_sum,61.989760398864746,4
sq_flow_churn_ratio,60.89789962768555,3
tfl_net_buy_velocity_5_mean,59.11016082763672,5
localfund_consensus_strength,57.57019853591919,4
cvd_5d,57.39569091796875,4
bandar_buy_freq_mean,54.30429935455322,3
yf_daily_volume_ma_5_sum,53.33865201473236,4
xc_flow_net_flow_ratio,52.71770095825195,1
tfl_net_buy_z_5_mean,52.37305974960327,5
ctx_broker_ticker_specificity_mean,52.313270568847656,4
yf_daily_volume_ma_20_mean,51.83057141304016,5
ctx_ticker_market_share_mean,51.356201171875,3
localfund_netbuy_z20,50.396400451660156,3
localfund_netbuy_7d_sum,49.269339084625244,4
yf_daily_prev_close_sum,48.894609451293945,2
localfund_abs_netbuy_sum,47.79130983352661,2
tfl_churn_ratio_ma_20_sum,46.85499095916748,5
tfl_net_flow_ratio_ma_5_mean,45.19041955471039,5
tfl_net_buy_z_60_sum,43.385701179504395,2
cvd_10d_norm,42.56850051879883,3
localfund_netbuy_sum,42.21356964111328,3
tfl_net_flow_ratio_ma_20_sum,41.45870018005371,3
tfl_net_flow_ratio_ma_20_mean,40.95216941833496,4
bandar_abs_netbuy_sum,38.7672004699707,3
yf_daily_volume_sum,38.3307991027832,1
tfl_net_buy_ma_20_mean,37.21181011199951,4
tfl_churn_ratio_ma_5_sum,36.924400329589844,1
localfund_buy_freq_z30,36.543100357055664,2
flow_total_net_buy_mean,36.463170528411865,5
flow_net_buy_per_trade_mean,36.33137238025665,3
tfl_net_buy_velocity_20_mean,35.70766067504883,3
localfund_buy_freq_mean,35.42693042755127,3
bandar_netbuy_mean,33.87068033218384,4
localfund_participation_ratio,33.227599143981934,2
tfl_net_flow_ratio_ma_5_sum,33.088398933410645,2
flow_buy_freq_sum,32.81110095977783,2
tfl_net_buy_ma_60_mean,31.71945095062256,3
buyer_ratio,31.553300857543945,2
pd_flow_net_flow_ratio,31.427400588989258,2
yp_flow_net_flow_ratio,30.626998901367188,2
yf_daily_range_z_20_mean,29.453727141022682,3
tfl_net_buy_ma_5_sum,29.379700660705566,2
cvd_5d_norm,28.773809909820557,4
localfund_top1_share,28.35509967803955,2
yp_flow_churn_ratio,27.2204008102417,2
flow_gross_turnover_mean,25.810999870300293,2
xc_tfl_net_buy_velocity_20,25.67530059814453,1
ctx_broker_net_buy_rank_mean,25.62929916381836,1
tfl_net_buy_velocity_60_mean,25.180999755859375,2
tfl_net_buy_ma_20_sum,25.10809075832367,2
tfl_net_buy_z_60_mean,24.195300102233887,2
yf_daily_range_ma_60_mean,23.592470169067383,2
flow_net_flow_ratio_mean,23.463600158691406,1
tfl_net_buy_velocity_5_sum,22.859879970550537,3
ctx_broker_market_share_sum,22.730660915374756,2
bandar_seller_broker_count,22.426700592041016,1
tfl_net_buy_ma_60_sum,22.421300888061523,1
bandar_netbuy_sum,21.901039481163025,3
sq_tfl_net_buy_velocity_20,21.851900100708008,1
yf_daily_volume_ma_60_mean,21.59950065612793,1
localfund_buy_freq_sum,21.066600799560547,1
localfund_broker_count,20.97599983215332,1
seller_ratio,20.287320137023926,2
pd_tfl_net_buy_z_20,19.58810043334961,1
tfl_net_buy_ma_5_mean,18.96769905090332,1
yf_daily_close_ma_5_sum,18.862980604171753,2
localfund_netbuy_mean,18.684239625930786,2
mg_flow_net_flow_ratio,16.337600708007812,1
localfund_netbuy_3d_sum,14.661100387573242,1
localfund_netbuy_ma20,13.808600425720215,1
xl_freq_surge,13.739700317382812,1
xl_sell_freq_ma5,13.465700149536133,1
pd_flow_total_net_buy,13.232500076293945,1
tfl_net_buy_velocity_60_sum,12.44480037689209,1
flow_abs_net_buy_mean,12.038299560546875,1
tfl_net_flow_ratio_ma_60_mean,11.74370002746582,1
total_retail_net_buy,10.84119987487793,1
localfund_top3_share,10.270299911499023,1
xc_flow_churn_ratio,8.595060348510742,1
flow_net_flow_ratio_sum,7.67156982421875,1
localfund_buy_freq_ma30,6.351749897003174,1
yf_daily_close_sum,4.982059955596924,1
bandar_concentration_hhi,4.399400234222412,1
yf_daily_open_sum,3.0612900257110596,1
tfl_churn_ratio_ma_60_mean,0.0,0
tfl_net_flow_ratio_ma_60_sum,0.0,0
ctx_broker_net_buy_rank_sum,0.0,0
yf_daily_high_sum,0.0,0
yf_daily_low_sum,0.0,0
ctx_broker_ticker_specificity_sum,0.0,0
flow_abs_net_buy_sum,0.0,0
flow_total_trades_sum,0.0,0
flow_total_trades_mean,0.0,0
flow_total_net_buy_sum,0.0,0
xl_buy_freq_ma20,0.0,0
tfl_net_buy_z_20_sum,0.0,0
tfl_net_buy_velocity_20_sum,0.0,0
tfl_churn_ratio_ma_60_sum,0.0,0
sq_tfl_net_buy_z_20,0.0,0
xc_present,0.0,0
xc_tfl_net_buy_z_20,0.0,0
mg_tfl_net_buy_velocity_20,0.0,0
sq_flow_total_net_buy,0.0,0
mg_present,0.0,0
xc_flow_total_net_buy,0.0,0
mg_flow_total_net_buy,0.0,0
mg_tfl_net_buy_z_20,0.0,0
buyer_broker_count,0.0,0
seller_broker_count,0.0,0
broker_count,0.0,0
mg_flow_churn_ratio,0.0,0
pd_tfl_net_buy_velocity_20,0.0,0
pd_present,0.0,0
bandar_buyer_broker_count,0.0,0
bandar_broker_count,0.0,0
localfund_concentration_hhi,0.0,0
localfund_buyer_broker_count,0.0,0
localfund_seller_broker_count,0.0,0
yp_present,0.0,0
pd_flow_churn_ratio,0.0,0
sq_flow_net_flow_ratio,0.0,0
yp_tfl_net_buy_z_20,0.0,0
yp_tfl_net_buy_velocity_20,0.0,0
sq_present,0.0,0
yp_flow_total_net_buy,0.0,0
localfund_streak_buy_days,0.0,0
bandar_buy_freq_sum,0.0,0
bandar_top3_share,0.0,0
bandar_top1_share,0.0,0
