feature,importance_gain,importance_split
pre14_tick_pct,4789.935104370117,12
pre14_range_pct,3836.677762031555,21
vix_prev_close,1539.9218878746033,18
pre14_spread_cost_est,1295.1990509033203,2
usdidr_prev_close,1134.6599941253662,7
pre14_market_cost_est,958.1019897460938,1
ihsg_prev_return,780.4023742675781,9
pre14_close_vs_open9,653.4346866607666,7
ihsg_prev_close,645.6549987792969,2
ihsg_close_ma20_ratio,619.6490097045898,4
pre14_pm_close_near_high,542.0797004699707,5
ihsg_ma_200,460.9240016937256,8
overnight_positive_rate5,404.181396484375,5
nasdaq_prev_return,320.16600227355957,5
usdidr_prev_return,297.16259765625,2
overnight_positive_rate60,283.1951026916504,7
pre14_vwap,269.26860427856445,4
gap_up2_freq_20d,265.1792984008789,5
ihsg_ma_20,238.36740684509277,2
ihsg_ma_100,216.1852035522461,3
pre14_close_to_vwap,186.38932418823242,4
pre14_pm_high_close_spread,183.3221402168274,4
ihsg_close_ma5_ratio,158.8040008544922,1
pre14_vol_above_vwap_pct,158.45579719543457,4
ctx_broker_market_share_mean,150.67580032348633,4
nikkei_prev_return,150.30259370803833,4
yf_daily_prev_close_mean,148.35899353027344,1
pre14_turnover_until14,137.91089141368866,5
pre14_am_volume_to_dailyvol_10d,134.22590255737305,3
yf_daily_close_z_20_sum,123.32549858093262,3
ihsg_ma_5,120.98727703094482,3
gap_up2_followthrough_freq_20d,118.35639953613281,3
pre14_pm_open_to_vwap_am,113.98110389709473,3
gapdown_freq_60d,97.00768947601318,7
yf_daily_ret_cc_mean,93.63070106506348,3
pre14_volume_14h_ratio_to_avg_hourly,88.3918809890747,3
yf_daily_volume_sum,83.23579692840576,2
yf_daily_gap_open_prev_close_mean,80.89009857177734,1
pre14_pm_am_volume_ratio,77.29280090332031,2
yf_daily_close_z_20_mean,76.9881010055542,3
pre14_until14_volume_to_dailyvol_20d,69.48519897460938,2
tfl_net_buy_velocity_20_mean,59.10930061340332,3
overnight_p10_5d,57.04520034790039,1
pre14_volume_until14_ratio_20d,54.91052061319351,2
yf_daily_gap_open_prev_close_sum,54.20090103149414,1
gap_up2_freq_60d,52.38680076599121,2
yf_daily_close_z_60_mean,52.30469989776611,2
pre14_pm_high_vs_close11,51.77040100097656,1
pre14_am_turnover_to_dailyturnover_10d,47.777099609375,1
yf_daily_range_ma_5_mean,45.6427001953125,2
gapdown_freq_20d,44.52989959716797,2
overnight_ret_ma20,42.42720031738281,1
localfund_netbuy_std20,39.46889877319336,1
yf_daily_close_ma_20_sum,39.00529861450195,1
yf_daily_high_mean,35.75859832763672,1
gap_up2_freq_5d,35.22140026092529,2
yp_flow_churn_ratio,33.56560134887695,1
yf_daily_range_ma_20_mean,31.180999755859375,1
yf_daily_close_mean,29.560400009155273,1
pre14_vwap_trend,29.0403995513916,1
vix_5d_avg,28.89840030670166,2
overnight_p10_20d,28.561899185180664,1
bandar_netbuy_sum,25.885799407958984,1
flow_net_buy_per_trade_sum,24.515300750732422,1
yf_daily_close_z_5_sum,22.624500274658203,1
pre14_am_turnover,21.95159912109375,1
yf_daily_close_ma_20_mean,20.7367000579834,1
pre14_pm_am_turnover_rate_ratio,19.488000869750977,1
