feature,importance_gain,importance_split
pre14_tick_pct,4792.447113037109,12
pre14_range_pct,3858.3135166168213,21
vix_prev_close,1546.5788459777832,17
pre14_spread_cost_est,1306.1854972839355,3
usdidr_prev_close,1180.2995872497559,9
pre14_market_cost_est,956.2620239257812,1
ihsg_prev_return,777.7843837738037,8
pre14_close_vs_open9,657.9365158081055,7
ihsg_prev_close,647.8309936523438,2
ihsg_close_ma20_ratio,625.5849914550781,4
pre14_pm_close_near_high,557.8759956359863,5
ihsg_ma_200,462.7059898376465,8
overnight_positive_rate5,404.90681076049805,5
nasdaq_prev_return,320.1838073730469,4
usdidr_prev_return,298.0333938598633,2
overnight_positive_rate60,285.8065013885498,7
gap_up2_freq_20d,265.6631965637207,5
pre14_vwap,264.85950469970703,4
ihsg_ma_100,216.2883071899414,3
ihsg_ma_20,214.49899291992188,1
pre14_close_to_vwap,180.46120071411133,3
pre14_vol_above_vwap_pct,160.35820198059082,4
ihsg_close_ma5_ratio,160.09800720214844,1
ctx_broker_market_share_mean,153.86499977111816,4
yf_daily_prev_close_mean,150.9340057373047,1
pre14_am_volume_to_dailyvol_10d,135.84710121154785,3
pre14_turnover_until14,134.63123083114624,5
pre14_pm_high_close_spread,130.30099487304688,1
yf_daily_close_z_20_sum,129.03639793395996,3
ihsg_ma_5,121.82032346725464,3
gap_up2_followthrough_freq_20d,119.42100143432617,3
pre14_pm_open_to_vwap_am,115.72019958496094,3
yf_daily_gap_open_prev_close_mean,110.34140014648438,2
nikkei_prev_return,103.9212384223938,3
gapdown_freq_60d,95.37470054626465,6
pre14_volume_14h_ratio_to_avg_hourly,94.47519969940186,3
yf_daily_volume_sum,86.27189826965332,2
yf_daily_ret_cc_mean,83.72570037841797,2
yf_daily_close_z_20_mean,81.38350009918213,3
pre14_pm_am_volume_ratio,78.21940231323242,2
pre14_until14_volume_to_dailyvol_20d,69.75669860839844,2
tfl_net_buy_velocity_20_mean,61.66630172729492,3
yf_daily_close_z_60_mean,61.09199905395508,2
overnight_p10_5d,58.71692515909672,2
pre14_volume_until14_ratio_20d,58.59232807159424,2
gap_up2_freq_60d,53.53770160675049,2
pre14_pm_high_vs_close11,52.094200134277344,1
yf_daily_volume_ma_20_sum,49.25510025024414,1
pre14_am_turnover_to_dailyturnover_10d,47.7588005065918,1
yf_daily_range_ma_5_mean,46.50160026550293,2
overnight_ret_ma20,43.081199645996094,1
localfund_netbuy_std20,40.887699127197266,1
yf_daily_close_ma_20_sum,40.86763334274292,2
yf_daily_close_ma_20_mean,39.74880027770996,2
gap_up2_freq_5d,36.31300067901611,2
yf_daily_high_mean,35.86669921875,1
gapdown_freq_20d,35.36857986450195,2
yf_daily_range_ma_20_mean,31.460599899291992,1
pre14_vwap_trend,30.433399200439453,1
yf_daily_close_mean,30.22879981994629,1
overnight_p10_20d,29.032699584960938,1
flow_net_flow_ratio_sum,27.050100326538086,1
bandar_netbuy_sum,25.997699737548828,1
gap_down2_freq_20d,24.563499450683594,2
pre14_am_turnover,22.80419921875,1
yf_daily_gap_open_prev_close_sum,22.13249969482422,1
localfund_top1_share,18.534299850463867,1
vix_5d_avg,17.58329963684082,1
pre14_until14_turnover_to_dailyturnover_5d,16.92860198020935,2
