date,ticker,entry_price,exit_price,overnight_return,label_tp,label_sl2,label_name,close_ret_last1h,close_vs_open_day,close_range_pct,overnight_ret_ma5,overnight_ret_ma20,overnight_ret_ma60,overnight_positive_rate5,overnight_positive_rate20,overnight_positive_rate60,gapdown_freq_5d,gapdown_freq_20d,gapdown_freq_60d,gapdown_severe_freq_5d,gapdown_severe_freq_20d,gapdown_severe_freq_60d,gap_up2_freq_5d,gap_up2_freq_20d,gap_up2_freq_60d,gap_down2_freq_5d,gap_down2_freq_20d,gap_down2_freq_60d,gap_up2_down2_edge_5d,gap_up2_down2_edge_20d,gap_up2_down2_edge_60d,gap_up2_followthrough_freq_5d,gap_up2_followthrough_freq_20d,gap_up2_followthrough_freq_60d,overnight_worst_5d,overnight_worst_20d,overnight_worst_60d,overnight_p10_5d,overnight_p10_20d,overnight_p10_60d,xl_buy_freq_ma5,xl_sell_freq_ma5,xl_buy_freq_ma20,xl_freq_surge,flow_total_net_buy_sum,flow_total_net_buy_mean,flow_gross_turnover_sum,flow_gross_turnover_mean,flow_buy_freq_sum,flow_buy_freq_mean,flow_sell_freq_sum,flow_sell_freq_mean,flow_abs_net_buy_sum,flow_abs_net_buy_mean,flow_net_flow_ratio_sum,flow_net_flow_ratio_mean,flow_total_trades_sum,flow_total_trades_mean,flow_net_buy_per_trade_sum,flow_net_buy_per_trade_mean,flow_churn_ratio_sum,flow_churn_ratio_mean,ctx_broker_ticker_specificity_sum,ctx_broker_ticker_specificity_mean,ctx_broker_market_share_sum,ctx_broker_market_share_mean,ctx_ticker_market_share_sum,ctx_ticker_market_share_mean,ctx_broker_net_buy_rank_sum,ctx_broker_net_buy_rank_mean,tfl_net_buy_ma_5_sum,tfl_net_buy_ma_5_mean,tfl_net_buy_z_5_sum,tfl_net_buy_z_5_mean,tfl_net_buy_velocity_5_sum,tfl_net_buy_velocity_5_mean,tfl_net_buy_ma_20_sum,tfl_net_buy_ma_20_mean,tfl_net_buy_z_20_sum,tfl_net_buy_z_20_mean,tfl_net_buy_velocity_20_sum,tfl_net_buy_velocity_20_mean,tfl_net_buy_ma_60_sum,tfl_net_buy_ma_60_mean,tfl_net_buy_z_60_sum,tfl_net_buy_z_60_mean,tfl_net_buy_velocity_60_sum,tfl_net_buy_velocity_60_mean,tfl_net_flow_ratio_ma_5_sum,tfl_net_flow_ratio_ma_5_mean,tfl_net_flow_ratio_ma_20_sum,tfl_net_flow_ratio_ma_20_mean,tfl_net_flow_ratio_ma_60_sum,tfl_net_flow_ratio_ma_60_mean,tfl_churn_ratio_ma_5_sum,tfl_churn_ratio_ma_5_mean,tfl_churn_ratio_ma_20_sum,tfl_churn_ratio_ma_20_mean,tfl_churn_ratio_ma_60_sum,tfl_churn_ratio_ma_60_mean,yf_daily_open_sum,yf_daily_open_mean,yf_daily_high_sum,yf_daily_high_mean,yf_daily_low_sum,yf_daily_low_mean,yf_daily_close_sum,yf_daily_close_mean,yf_daily_volume_sum,yf_daily_volume_mean,yf_daily_prev_close_sum,yf_daily_prev_close_mean,yf_daily_ret_oc_sum,yf_daily_ret_oc_mean,yf_daily_ret_cc_sum,yf_daily_ret_cc_mean,yf_daily_gap_open_prev_close_sum,yf_daily_gap_open_prev_close_mean,yf_daily_range_pct_sum,yf_daily_range_pct_mean,yf_daily_turnover_sum,yf_daily_turnover_mean,yf_daily_close_ma_5_sum,yf_daily_close_ma_5_mean,yf_daily_close_z_5_sum,yf_daily_close_z_5_mean,yf_daily_close_ma_20_sum,yf_daily_close_ma_20_mean,yf_daily_close_z_20_sum,yf_daily_close_z_20_mean,yf_daily_close_ma_60_sum,yf_daily_close_ma_60_mean,yf_daily_close_z_60_sum,yf_daily_close_z_60_mean,yf_daily_volume_ma_5_sum,yf_daily_volume_ma_5_mean,yf_daily_volume_velocity_5_sum,yf_daily_volume_velocity_5_mean,yf_daily_volume_ma_20_sum,yf_daily_volume_ma_20_mean,yf_daily_volume_velocity_20_sum,yf_daily_volume_velocity_20_mean,yf_daily_volume_ma_60_sum,yf_daily_volume_ma_60_mean,yf_daily_volume_velocity_60_sum,yf_daily_volume_velocity_60_mean,yf_daily_range_ma_5_sum,yf_daily_range_ma_5_mean,yf_daily_range_z_5_sum,yf_daily_range_z_5_mean,yf_daily_range_ma_20_sum,yf_daily_range_ma_20_mean,yf_daily_range_z_20_sum,yf_daily_range_z_20_mean,yf_daily_range_ma_60_sum,yf_daily_range_ma_60_mean,yf_daily_range_z_60_sum,yf_daily_range_z_60_mean,has_yf_daily_max,has_yf_1h_max,has_yf_4h_max,broker_count,buyer_broker_count,seller_broker_count,buyer_ratio,seller_ratio,mg_flow_total_net_buy,mg_tfl_net_buy_z_20,mg_tfl_net_buy_velocity_20,mg_flow_net_flow_ratio,mg_flow_churn_ratio,mg_present,xc_flow_total_net_buy,xc_tfl_net_buy_z_20,xc_tfl_net_buy_velocity_20,xc_flow_net_flow_ratio,xc_flow_churn_ratio,xc_present,sq_flow_total_net_buy,sq_tfl_net_buy_z_20,sq_tfl_net_buy_velocity_20,sq_flow_net_flow_ratio,sq_flow_churn_ratio,sq_present,yp_flow_total_net_buy,yp_tfl_net_buy_z_20,yp_tfl_net_buy_velocity_20,yp_flow_net_flow_ratio,yp_flow_churn_ratio,yp_present,pd_flow_total_net_buy,pd_tfl_net_buy_z_20,pd_tfl_net_buy_velocity_20,pd_flow_net_flow_ratio,pd_flow_churn_ratio,pd_present,total_retail_net_buy,localfund_netbuy_sum,localfund_netbuy_mean,localfund_abs_netbuy_sum,localfund_broker_count,localfund_buyer_broker_count,localfund_seller_broker_count,localfund_buy_freq_sum,localfund_buy_freq_mean,localfund_concentration_hhi,localfund_top1_share,localfund_top3_share,bandar_netbuy_sum,bandar_netbuy_mean,bandar_abs_netbuy_sum,bandar_broker_count,bandar_buyer_broker_count,bandar_seller_broker_count,bandar_buy_freq_sum,bandar_buy_freq_mean,bandar_concentration_hhi,bandar_top1_share,bandar_top3_share,localfund_participation_ratio,localfund_buyer_ratio,localfund_consensus_strength,localfund_streak_buy_days,localfund_netbuy_ma20,localfund_netbuy_std20,localfund_netbuy_z20,localfund_netbuy_3d_sum,localfund_netbuy_7d_sum,localfund_buy_freq_ma30,localfund_buy_freq_std30,localfund_buy_freq_z30,localfund_buy_freq_ratio_to_ma30,cvd_5d,cvd_5d_norm,cvd_10d,cvd_10d_norm,cvd_20d,cvd_20d_norm,nasdaq_prev_return,nikkei_prev_return,vix_prev_close,vix_5d_avg,usdidr_prev_close,usdidr_prev_return,usdidr_5d_return,ihsg_prev_close,ihsg_prev_return,ihsg_ma_5,ihsg_ma_20,ihsg_ma_100,ihsg_ma_200,ihsg_close_ma5_ratio,ihsg_close_ma20_ratio,close_to_vwap,open_pm_to_vwap_am,vwap_trend,last_hour_above_vwap,close_drive,vol_above_vwap_pct,intensity_s1_total,intensity_s2_until_14h,intensity_early_s1,intensity_ratio_s2_s1,vol_ratio_s2_s1,was_ara_tminus1,ara_count_3d,ara_count_5d,ara_count_10d,ara_count_20d,ara_count_60d,consecutive_ara_streak_tminus1,noara_streak_tminus1,days_since_last_ara,last_ara_return,max_return_5d_tminus1,max_return_20d_tminus1,was_ara_tminus1_mod,ara_count_3d_mod,ara_count_5d_mod,ara_count_10d_mod,ara_count_20d_mod,ara_count_60d_mod,consecutive_ara_streak_tminus1_mod,noara_streak_tminus1_mod,days_since_last_ara_mod,last_ara_return_mod,max_return_5d_tminus1_mod,max_return_20d_tminus1_mod,flow_total_net_buy_sum_mod,flow_total_net_buy_mean_mod,flow_gross_turnover_sum_mod,flow_gross_turnover_mean_mod,flow_buy_freq_sum_mod,flow_buy_freq_mean_mod,flow_sell_freq_sum_mod,flow_sell_freq_mean_mod,flow_abs_net_buy_sum_mod,flow_abs_net_buy_mean_mod,flow_net_flow_ratio_sum_mod,flow_net_flow_ratio_mean_mod,flow_total_trades_sum_mod,flow_total_trades_mean_mod,flow_net_buy_per_trade_sum_mod,flow_net_buy_per_trade_mean_mod,flow_churn_ratio_sum_mod,flow_churn_ratio_mean_mod,ctx_broker_ticker_specificity_sum_mod,ctx_broker_ticker_specificity_mean_mod,ctx_broker_market_share_sum_mod,ctx_broker_market_share_mean_mod,ctx_ticker_market_share_sum_mod,ctx_ticker_market_share_mean_mod,ctx_broker_net_buy_rank_sum_mod,ctx_broker_net_buy_rank_mean_mod,tfl_net_buy_ma_5_sum_mod,tfl_net_buy_ma_5_mean_mod,tfl_net_buy_z_5_sum_mod,tfl_net_buy_z_5_mean_mod,tfl_net_buy_velocity_5_sum_mod,tfl_net_buy_velocity_5_mean_mod,tfl_net_buy_ma_20_sum_mod,tfl_net_buy_ma_20_mean_mod,tfl_net_buy_z_20_sum_mod,tfl_net_buy_z_20_mean_mod,tfl_net_buy_velocity_20_sum_mod,tfl_net_buy_velocity_20_mean_mod,tfl_net_buy_ma_60_sum_mod,tfl_net_buy_ma_60_mean_mod,tfl_net_buy_z_60_sum_mod,tfl_net_buy_z_60_mean_mod,tfl_net_buy_velocity_60_sum_mod,tfl_net_buy_velocity_60_mean_mod,tfl_net_flow_ratio_ma_5_sum_mod,tfl_net_flow_ratio_ma_5_mean_mod,tfl_net_flow_ratio_ma_20_sum_mod,tfl_net_flow_ratio_ma_20_mean_mod,tfl_net_flow_ratio_ma_60_sum_mod,tfl_net_flow_ratio_ma_60_mean_mod,tfl_churn_ratio_ma_5_sum_mod,tfl_churn_ratio_ma_5_mean_mod,tfl_churn_ratio_ma_20_sum_mod,tfl_churn_ratio_ma_20_mean_mod,tfl_churn_ratio_ma_60_sum_mod,tfl_churn_ratio_ma_60_mean_mod,yf_daily_open_sum_mod,yf_daily_open_mean_mod,yf_daily_high_sum_mod,yf_daily_high_mean_mod,yf_daily_low_sum_mod,yf_daily_low_mean_mod,yf_daily_close_sum_mod,yf_daily_close_mean_mod,yf_daily_volume_sum_mod,yf_daily_volume_mean_mod,yf_daily_prev_close_sum_mod,yf_daily_prev_close_mean_mod,yf_daily_ret_oc_sum_mod,yf_daily_ret_oc_mean_mod,yf_daily_ret_cc_sum_mod,yf_daily_ret_cc_mean_mod,yf_daily_gap_open_prev_close_sum_mod,yf_daily_gap_open_prev_close_mean_mod,yf_daily_range_pct_sum_mod,yf_daily_range_pct_mean_mod,yf_daily_turnover_sum_mod,yf_daily_turnover_mean_mod,yf_daily_close_ma_5_sum_mod,yf_daily_close_ma_5_mean_mod,yf_daily_close_z_5_sum_mod,yf_daily_close_z_5_mean_mod,yf_daily_close_ma_20_sum_mod,yf_daily_close_ma_20_mean_mod,yf_daily_close_z_20_sum_mod,yf_daily_close_z_20_mean_mod,yf_daily_close_ma_60_sum_mod,yf_daily_close_ma_60_mean_mod,yf_daily_close_z_60_sum_mod,yf_daily_close_z_60_mean_mod,yf_daily_volume_ma_5_sum_mod,yf_daily_volume_ma_5_mean_mod,yf_daily_volume_velocity_5_sum_mod,yf_daily_volume_velocity_5_mean_mod,yf_daily_volume_ma_20_sum_mod,yf_daily_volume_ma_20_mean_mod,yf_daily_volume_velocity_20_sum_mod,yf_daily_volume_velocity_20_mean_mod,yf_daily_volume_ma_60_sum_mod,yf_daily_volume_ma_60_mean_mod,yf_daily_volume_velocity_60_sum_mod,yf_daily_volume_velocity_60_mean_mod,yf_daily_range_ma_5_sum_mod,yf_daily_range_ma_5_mean_mod,yf_daily_range_z_5_sum_mod,yf_daily_range_z_5_mean_mod,yf_daily_range_ma_20_sum_mod,yf_daily_range_ma_20_mean_mod,yf_daily_range_z_20_sum_mod,yf_daily_range_z_20_mean_mod,yf_daily_range_ma_60_sum_mod,yf_daily_range_ma_60_mean_mod,yf_daily_range_z_60_sum_mod,yf_daily_range_z_60_mean_mod,has_yf_daily_max_mod,has_yf_1h_max_mod,has_yf_4h_max_mod,broker_count_mod,buyer_broker_count_mod,seller_broker_count_mod,buyer_ratio_mod,seller_ratio_mod,mg_flow_total_net_buy_mod,mg_tfl_net_buy_z_20_mod,mg_tfl_net_buy_velocity_20_mod,mg_flow_net_flow_ratio_mod,mg_flow_churn_ratio_mod,mg_present_mod,xc_flow_total_net_buy_mod,xc_tfl_net_buy_z_20_mod,xc_tfl_net_buy_velocity_20_mod,xc_flow_net_flow_ratio_mod,xc_flow_churn_ratio_mod,xc_present_mod,sq_flow_total_net_buy_mod,sq_tfl_net_buy_z_20_mod,sq_tfl_net_buy_velocity_20_mod,sq_flow_net_flow_ratio_mod,sq_flow_churn_ratio_mod,sq_present_mod,yp_flow_total_net_buy_mod,yp_tfl_net_buy_z_20_mod,yp_tfl_net_buy_velocity_20_mod,yp_flow_net_flow_ratio_mod,yp_flow_churn_ratio_mod,yp_present_mod,pd_flow_total_net_buy_mod,pd_tfl_net_buy_z_20_mod,pd_tfl_net_buy_velocity_20_mod,pd_flow_net_flow_ratio_mod,pd_flow_churn_ratio_mod,pd_present_mod,total_retail_net_buy_mod,localfund_netbuy_sum_mod,localfund_netbuy_mean_mod,localfund_abs_netbuy_sum_mod,localfund_broker_count_mod,localfund_buyer_broker_count_mod,localfund_seller_broker_count_mod,localfund_buy_freq_sum_mod,localfund_buy_freq_mean_mod,localfund_concentration_hhi_mod,localfund_top1_share_mod,localfund_top3_share_mod,bandar_netbuy_sum_mod,bandar_netbuy_mean_mod,bandar_abs_netbuy_sum_mod,bandar_broker_count_mod,bandar_buyer_broker_count_mod,bandar_seller_broker_count_mod,bandar_buy_freq_sum_mod,bandar_buy_freq_mean_mod,bandar_concentration_hhi_mod,bandar_top1_share_mod,bandar_top3_share_mod,localfund_participation_ratio_mod,localfund_buyer_ratio_mod,localfund_consensus_strength_mod,localfund_streak_buy_days_mod,localfund_netbuy_ma20_mod,localfund_netbuy_std20_mod,localfund_netbuy_z20_mod,localfund_netbuy_3d_sum_mod,localfund_netbuy_7d_sum_mod,localfund_buy_freq_ma30_mod,localfund_buy_freq_std30_mod,localfund_buy_freq_z30_mod,localfund_buy_freq_ratio_to_ma30_mod,xl_buy_freq_ma5_mod,xl_sell_freq_ma5_mod,xl_buy_freq_ma20_mod,xl_freq_surge_mod,pre14_ret_14h,pre14_ret_11_to_14,pre14_close_vs_open9,pre14_range_pct,pre14_orb_range_pct,pre14_orb_source_hour,pre14_close_vs_orb_mid,pre14_close_vs_orb_high,pre14_close_vs_orb_low,pre14_orb_position,pre14_orb_breakout_strength,pre14_orb_breakdown_strength,pre14_pm_high_vs_orb_high,pre14_pm_high_breakout_strength,pre14_close_orb_high_hold,pre14_orb_body_pct,pre14_orb_upper_wick_pct,pre14_orb_lower_wick_pct,pre14_close_above_orb_high,pre14_close_below_orb_low,pre14_pm_high_above_orb_high,pre14_vwap,pre14_close_to_vwap,pre14_vwap_trend,pre14_close_above_vwap,pre14_pm_drive,pre14_vol_above_vwap_pct,pre14_pm_open_to_vwap_am,pre14_pm_high_vs_close11,pre14_pm_close_vs_close11,pre14_pm_low_vs_close11,pre14_pm_open_vs_close11,pre14_pm_high_close_spread,pre14_volume_until14,pre14_turnover_until14,pre14_am_volume,pre14_pm_volume,pre14_am_turnover,pre14_pm_turnover,pre14_pm_am_volume_ratio,pre14_pm_am_turnover_ratio,pre14_pm_am_volume_rate_ratio,pre14_pm_am_turnover_rate_ratio,pre14_volume_14h,pre14_volume_14h_ratio_to_avg_hourly,pre14_am_volume_to_dailyvol_5d,pre14_am_volume_to_dailyvol_10d,pre14_am_volume_to_dailyvol_20d,pre14_until14_volume_to_dailyvol_5d,pre14_until14_volume_to_dailyvol_10d,pre14_until14_volume_to_dailyvol_20d,pre14_am_turnover_to_dailyturnover_5d,pre14_am_turnover_to_dailyturnover_10d,pre14_am_turnover_to_dailyturnover_20d,pre14_until14_turnover_to_dailyturnover_5d,pre14_until14_turnover_to_dailyturnover_10d,pre14_until14_turnover_to_dailyturnover_20d,pre14_volume_until14_ratio_20d,pre14_turnover_until14_ratio_20d,pre14_tick_size,pre14_tick_pct,pre14_am_open_low_dist,pre14_pm_open_low_dist,pre14_am_open_is_low,pre14_pm_open_is_low,pre14_pm_close_near_high,pre14_spread_cost_est,pre14_market_cost_est,pre14_prev_close,pre14_return_from_prev_close,pre14_ara_limit_pct,pre14_ara_distance_pct,pre14_is_ara_like,pre14_ara_price,pre14_ara_touched,pre14_ara_touch_hour,pre14_ara_touched_bar_count,pre14_ara_release_wick_count,pre14_ara_release_wick_ratio,pre14_ara_release_wick_depth_max,pre14_ara_release_wick_depth_mean,pre14_ara_close_at_ara_count,pre14_ara_flat_ohlc_count,pre14_ara_last_bar_touched,pre14_ara_last_bar_release,pre14_ara_last_bar_close_at_ara,pre14_ara_last_bar_locked,pre14_ara_last_bar_release_depth,pre14_ara_locked_proxy,pre14_ara_touched_released,cvd_5d_mod,cvd_5d_norm_mod,cvd_10d_mod,cvd_10d_norm_mod,cvd_20d_mod,cvd_20d_norm_mod,close_ret_last1h_mod,close_vs_open_day_mod,close_range_pct_mod,close_to_vwap_mod,open_pm_to_vwap_am_mod,vwap_trend_mod,last_hour_above_vwap_mod,close_drive_mod,vol_above_vwap_pct_mod,overnight_ret_ma5_mod,overnight_ret_ma20_mod,overnight_ret_ma60_mod,overnight_positive_rate5_mod,overnight_positive_rate20_mod,overnight_positive_rate60_mod,gapdown_freq_5d_mod,gapdown_freq_20d_mod,gapdown_freq_60d_mod,gapdown_severe_freq_5d_mod,gapdown_severe_freq_20d_mod,gapdown_severe_freq_60d_mod,gap_up2_freq_5d_mod,gap_up2_freq_20d_mod,gap_up2_freq_60d_mod,gap_down2_freq_5d_mod,gap_down2_freq_20d_mod,gap_down2_freq_60d_mod,gap_up2_down2_edge_5d_mod,gap_up2_down2_edge_20d_mod,gap_up2_down2_edge_60d_mod,gap_up2_followthrough_freq_5d_mod,gap_up2_followthrough_freq_20d_mod,gap_up2_followthrough_freq_60d_mod,overnight_worst_5d_mod,overnight_worst_20d_mod,overnight_worst_60d_mod,overnight_p10_5d_mod,overnight_p10_20d_mod,overnight_p10_60d_mod,nasdaq_prev_return_mod,nikkei_prev_return_mod,vix_prev_close_mod,vix_5d_avg_mod,usdidr_prev_close_mod,usdidr_prev_return_mod,usdidr_5d_return_mod,ihsg_prev_close_mod,ihsg_prev_return_mod,ihsg_ma_5_mod,ihsg_ma_20_mod,ihsg_ma_100_mod,ihsg_ma_200_mod,ihsg_close_ma5_ratio_mod,ihsg_close_ma20_ratio_mod,intensity_s1_total_mod,intensity_s2_until_14h_mod,intensity_early_s1_mod,intensity_ratio_s2_s1_mod,vol_ratio_s2_s1_mod
2026-05-06,ABDA,4760.0,4310.0,-0.09453781512605042,0,1,bsjp_close10_sl2,0.0,0.0,0.1764706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010305255,,17.38,17.671999,17346.2,0.0033374336,0.007562687,7057.106,0.012213627,7031.8965,7327.0317,8076.647,7997.628,1.0035851,0.96316034,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.24918033,0.24918033,0.24918033,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.24918033,0.24918033,0.24918033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034782607,0.023655914,0.0,0.1764706,0.1764706,9.0,0.09677419,0.0,0.21428572,1.0,0.0,0.0,0.0,0.0,0.0,-0.023109244,0.0,0.15336135,0.0,0.0,0.0,4592.0366,0.036577154,0.0073702107,1.0,0.030487563,1.0,0.013504683,0.023655914,0.023655914,-0.032258064,-0.017204301,0.0,84300.0,387108670.0,56400.0,27900.0,257096000.0,130012664.0,0.49468085,0.50569695,0.74202126,0.75854546,23900.0,1.5827814,7.0324187,11.677018,14.881267,10.511222,17.453417,22.242744,10.807863,18.347706,23.982574,16.273367,27.626085,36.11049,22.242744,36.11049,10.0,0.0021008404,0.1764706,0.015317286,0.0,0.0,1.0,0.006302521,0.010302521,3810.0,0.24934383,0.25,0.000656168,1.0,4762.5,1.0,9.0,4.0,4.0,1.0,0.17690289,0.07265092,2.0,0.0,1.0,1.0,1.0,0.0,0.05511811,0.0,1.0,,,,,,,0.0,0.0,0.1764706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010305255,,17.38,17.671999,17346.2,0.0033374336,0.007562687,7057.106,0.012213627,7031.8965,7327.0317,8076.647,7997.628,1.0035851,0.96316034,0.0,0.0,0.0,0.0,0.0
