trade_date,pick_rank,ticker,pred_proba,risk_norm,rank_daily,pred_rank,effective_threshold,score,weight,allocation_idr,entry_price,exit_price,trade_gross_return,trade_net_return,weighted_gross_return,weighted_net_return,policy_mode,exit_date,exit_cutoff_close,exit_hour_used,exit_price_match_cutoff,capital_reference_idr,pnl_gross_idr,pnl_net_idr,day_gross_return,day_net_return,day_pnl_gross_idr,day_pnl_net_idr,cum_pnl_net_idr
2026-03-17,1,CAMP,0.5328675976429079,0.5260818118318688,1.0,1,0.511020817273463,0.01035358656999441,0.34,3400000.0000000005,195.0,195.0,0.0,-0.004,0.0,-0.00136,threshold,,,,False,10000000.0,0.0,-13600.000000000002,-0.013296089385474861,-0.017296034826045602,-132960.8938547486,-172960.34826045603,7545585.9365912825
2026-03-17,2,PSSI,0.5285524709818805,0.4973959579210481,2.0,2,0.511020817273463,0.00881148001817907,0.34,3400000.0000000005,358.0,344.0,-0.03910614525139665,-0.04310614525139665,-0.013296089385474861,-0.014656089385474863,threshold,,,,False,10000000.0,-132960.8938547486,-146560.89385474863,-0.013296089385474861,-0.017296034826045602,-132960.8938547486,-172960.34826045603,7545585.9365912825
2026-03-17,3,DYAN,0.5270036127049769,0.4973959579210481,3.0,3,0.511020817273463,0.008033017587599852,0.31998636014268494,3199863.6014268496,81.0,81.0,0.0,-0.004,0.0,-0.0012799454405707398,threshold,,,,False,10000000.0,0.0,-12799.454405707398,-0.013296089385474861,-0.017296034826045602,-132960.8938547486,-172960.34826045603,7545585.9365912825
2026-03-25,1,ARII,0.5344003532636965,0.4973959579210481,1.0,1,0.5110834222461292,0.011719183778305397,0.34,3400000.0000000005,280.0,282.0,0.007142857142857143,0.0031428571428571426,0.002428571428571429,0.0010685714285714285,threshold,,,,False,10000000.0,24285.71428571429,10685.714285714284,0.031155904525959673,0.027155982966948333,311559.0452595967,271559.8296694833,7817145.7662607655
2026-03-25,2,KDTN,0.52857796350505,0.4234287967680127,3.0,3,0.5110834222461292,0.010086848703647613,0.34,3400000.0000000005,920.0,985.0,0.07065217391304347,0.06665217391304347,0.02402173913043478,0.02266173913043478,threshold,,,,False,10000000.0,240217.3913043478,226617.3913043478,0.031155904525959673,0.027155982966948333,311559.0452595967,271559.8296694833,7817145.7662607655
2026-03-25,3,RIGS,0.5291317345109958,0.4973959579210481,2.0,2,0.5110834222461292,0.00907115469702507,0.3199803897528355,3199803.897528355,680.0,690.0,0.014705882352941176,0.010705882352941176,0.004705593966953463,0.003425672407942121,threshold,,,,False,10000000.0,47055.93966953463,34256.72407942121,0.031155904525959673,0.027155982966948333,311559.0452595967,271559.8296694833,7817145.7662607655
2026-03-26,1,BNLI,0.5371518626472336,0.427258476168584,1.0,1,0.5225862217529389,0.008342347361379527,0.34,3400000.0000000005,2450.0,2700.0,0.10204081632653061,0.09804081632653061,0.034693877551020415,0.03333387755102041,threshold,,,,False,10000000.0,346938.77551020414,333338.7755102041,0.22861915138384445,0.22461994276456618,2286191.513838445,2246199.427645662,10063345.193906426
2026-03-26,2,RGAS,0.5322068214037272,0.4973959579210481,2.0,2,0.5225862217529389,0.004835352271709563,0.34,3400000.0000000005,82.0,107.0,0.3048780487804878,0.3008780487804878,0.10365853658536586,0.10229853658536586,threshold,,,,False,10000000.0,1036585.3658536586,1022985.3658536586,0.22861915138384445,0.22461994276456618,2286191.513838445,2246199.427645662,10063345.193906426
2026-03-26,3,BLES,0.5316034347157355,0.6566708605578198,3.0,3,0.5225862217529389,0.003095871966683816,0.3198021548195661,3198021.548195661,124.0,159.0,0.28225806451612906,0.27825806451612906,0.09026673724745818,0.08898752862817991,threshold,,,,False,10000000.0,902667.3724745818,889875.2862817991,0.22861915138384445,0.22461994276456618,2286191.513838445,2246199.427645662,10063345.193906426
2026-03-27,1,SKLT,0.5623409383072419,0.41116514093311063,1.0,1,0.5441039206890327,0.010738591699018576,0.34,3400000.0000000005,218.0,206.0,-0.05504587155963303,-0.059045871559633034,-0.018715596330275232,-0.020075596330275232,threshold,,,,False,10000000.0,-187155.96330275232,-200755.96330275232,-0.00030025137379434234,-0.004299944624588447,-3002.513737943431,-42999.446245884494,10020345.747660542
2026-03-27,2,BATR,0.561441468565985,0.5334684303426349,2.0,2,0.5441039206890327,0.008088513425044273,0.34,3400000.0000000005,84.0,86.0,0.023809523809523808,0.019809523809523808,0.008095238095238095,0.006735238095238095,threshold,,,,False,10000000.0,80952.38095238095,67352.38095238095,-0.00030025137379434234,-0.004299944624588447,-3002.513737943431,-42999.446245884494,10020345.747660542
2026-03-27,3,KMTR,0.5569170979536767,0.4973959579210481,3.0,3,0.5441039206890327,0.006439954685084222,0.31992331269852664,3199233.1269852663,248.0,256.0,0.03225806451612903,0.02825806451612903,0.010320106861242795,0.009040413610448689,threshold,,,,False,10000000.0,103201.06861242795,90404.13610448688,-0.00030025137379434234,-0.004299944624588447,-3002.513737943431,-42999.446245884494,10020345.747660542
2026-03-30,1,PNBN,0.6036397683503628,0.3048666230383149,2.0,2,0.5902809344600172,0.009286171314466173,0.34,3400000.0000000005,960.0,965.0,0.005208333333333333,0.001208333333333333,0.0017708333333333335,0.00041083333333333325,threshold,,,,False,10000000.0,17708.333333333336,4108.333333333332,-0.010623722020681849,-0.01462371861179928,-106237.22020681846,-146237.1861179928,9874108.561542548
2026-03-30,2,PTSN,0.6059033484126299,0.4966611529157543,1.0,1,0.5902809344600172,0.007863367827580944,0.34,3400000.0000000005,322.0,308.0,-0.043478260869565216,-0.04747826086956522,-0.014782608695652174,-0.016142608695652177,threshold,,,,False,10000000.0,-147826.08695652173,-161426.0869565218,-0.010623722020681849,-0.01462371861179928,-106237.22020681846,-146237.1861179928,9874108.561542548
2026-03-30,3,NICE,0.6009401822431515,0.3070924582759019,3.0,3,0.5902809344600172,0.007385873178039642,0.319999147779357,3199991.47779357,268.0,270.0,0.007462686567164179,0.003462686567164179,0.0023880533416369924,0.0011080567505195645,threshold,,,,False,10000000.0,23880.533416369923,11080.567505195646,-0.010623722020681849,-0.01462371861179928,-106237.22020681846,-146237.1861179928,9874108.561542548
2026-03-31,1,IMAS,0.5999245319825416,0.5460623334865835,1.0,1,0.5851791430345259,0.006693487450894964,0.34,3400000.0000000005,925.0,1005.0,0.08648648648648649,0.08248648648648649,0.02940540540540541,0.02804540540540541,threshold,,,,False,10000000.0,294054.0540540541,280454.0540540541,0.03970276938410948,0.035702769384109476,397027.69384109473,357027.69384109473,10231136.255383642
2026-03-31,2,WOOD,0.5950041125327394,0.37728987537865877,3.0,3,0.5851791430345259,0.0061181079806334315,0.34,3400000.0000000005,302.0,300.0,-0.006622516556291391,-0.01062251655629139,-0.002251655629139073,-0.003611655629139073,threshold,,,,False,10000000.0,-22516.556291390727,-36116.55629139073,0.03970276938410948,0.035702769384109476,397027.69384109473,357027.69384109473,10231136.255383642
2026-03-31,3,GPSO,0.5965147625384624,0.5752543702941253,2.0,2,0.5851791430345259,0.00481475484430569,0.32000000000000006,3200000.0000000005,306.0,318.0,0.0392156862745098,0.0352156862745098,0.01254901960784314,0.011269019607843139,threshold,,,,False,10000000.0,125490.1960784314,112690.19607843139,0.03970276938410948,0.035702769384109476,397027.69384109473,357027.69384109473,10231136.255383642
2026-04-01,1,PPRE,0.5655516965295078,0.4417527874708198,1.0,1,0.5481464289525869,0.00971644210814058,0.34,3400000.0000000005,114.0,101.0,-0.11403508771929824,-0.11803508771929824,-0.0387719298245614,-0.0401319298245614,threshold,,,,False,10000000.0,-387719.29824561405,-401319.29824561405,0.0018032053105737356,-0.002196794689426268,18032.053105737315,-21967.946894262685,10209168.30848938
2026-04-01,2,APLI,0.5626023416476617,0.4973959579210481,2.0,2,0.5481464289525869,0.007265600152484997,0.32999999999999996,3299999.9999999995,222.0,212.0,-0.04504504504504504,-0.049045045045045046,-0.014864864864864862,-0.016184864864864864,threshold,,,,False,10000000.0,-148648.6486486486,-161848.64864864864,0.0018032053105737356,-0.002196794689426268,18032.053105737315,-21967.946894262685,10209168.30848938
2026-04-01,3,PNSE,0.5626023416476617,0.4973959579210481,3.0,3,0.5481464289525869,0.007265600152484997,0.32999999999999996,3299999.9999999995,625.0,730.0,0.168,0.164,0.055439999999999996,0.054119999999999994,threshold,,,,False,10000000.0,554400.0,541200.0,0.0018032053105737356,-0.002196794689426268,18032.053105737315,-21967.946894262685,10209168.30848938
2026-04-02,1,BINO,0.5669288881292888,0.4358152551679445,2.0,2,0.5545640392201008,0.006976059126717144,0.34,3400000.0000000005,119.0,118.0,-0.008403361344537815,-0.012403361344537815,-0.002857142857142857,-0.004217142857142858,threshold,,,,False,10000000.0,-28571.428571428572,-42171.42857142858,0.0904882955739991,0.08648860200713099,904882.9557399908,864886.0200713098,11074054.32856069
2026-04-02,2,PMUI,0.5734735709941955,0.7097386873193745,1.0,1,0.5545640392201008,0.005488705514924728,0.34,3400000.0000000005,92.0,103.0,0.11956521739130435,0.11556521739130435,0.04065217391304348,0.03929217391304348,threshold,,,,False,10000000.0,406521.7391304348,392921.7391304348,0.0904882955739991,0.08648860200713099,904882.9557399908,864886.0200713098,11074054.32856069
2026-04-02,3,BATR,0.5658899338554882,0.6140949390040914,3.0,3,0.5545640392201008,0.004370720060102435,0.3199233917170264,3199233.917170264,85.0,99.0,0.16470588235294117,0.16070588235294117,0.052693264518098464,0.05141357095123036,threshold,,,,False,10000000.0,526932.6451809846,514135.7095123036,0.0904882955739991,0.08648860200713099,904882.9557399908,864886.0200713098,11074054.32856069
2026-04-06,1,BSIM,0.5377656942176865,0.13654654932494828,3.0,3,0.5163198157336348,0.018517517779812254,0.34,3400000.0000000005,865.0,895.0,0.03468208092485549,0.030682080924855488,0.011791907514450866,0.010431907514450866,threshold,,,,False,10000000.0,117919.07514450866,104319.07514450866,0.09702114066846745,0.0930216001805842,970211.4066846746,930216.001805842,12004270.330366531
2026-04-06,2,BESS,0.5386647199748058,0.3265801980357952,2.0,2,0.5163198157336348,0.015047500988998475,0.34,3400000.0000000005,1050.0,1195.0,0.1380952380952381,0.1340952380952381,0.04695238095238096,0.04559238095238096,threshold,,,,False,10000000.0,469523.8095238096,455923.8095238096,0.09702114066846745,0.0930216001805842,970211.4066846746,930216.001805842,12004270.330366531
2026-04-06,3,AISA,0.5417177747004003,0.5619073085801299,1.0,1,0.5163198157336348,0.011126660200321695,0.319885121970812,3198851.21970812,117.0,131.0,0.11965811965811966,0.11565811965811966,0.038276852201635625,0.036997311713752375,threshold,,,,False,10000000.0,382768.52201635623,369973.1171375238,0.09702114066846745,0.0930216001805842,970211.4066846746,930216.001805842,12004270.330366531
2026-04-07,1,BSIM,0.5353931159417058,0.13654654932494828,3.0,3,0.516991752256841,0.01588872097082308,0.34,3400000.0000000005,870.0,900.0,0.034482758620689655,0.030482758620689655,0.011724137931034483,0.010364137931034483,threshold,,,,False,10000000.0,117241.37931034483,103641.37931034483,0.026169995753634226,0.022170135375313968,261699.95753634226,221701.35375313967,12225971.684119672
2026-04-07,2,GLVA,0.5357925615699232,0.4973959579210481,2.0,2,0.516991752256841,0.00944936275511069,0.34,3400000.0000000005,328.0,336.0,0.024390243902439025,0.020390243902439025,0.008292682926829269,0.006932682926829269,threshold,,,,False,10000000.0,82926.82926829268,69326.82926829268,0.026169995753634226,0.022170135375313968,261699.95753634226,221701.35375313967,12225971.684119672
2026-04-07,3,MDLN,0.5397555076422786,0.6392136888207639,1.0,1,0.516991752256841,0.00821285133409851,0.31996509458006467,3199650.9458006467,52.0,53.0,0.019230769230769232,0.015230769230769232,0.006153174895770475,0.004873314517450216,threshold,,,,False,10000000.0,61531.74895770475,48733.145174502155,0.026169995753634226,0.022170135375313968,261699.95753634226,221701.35375313967,12225971.684119672
2026-04-08,1,TAYS,0.5322407742643517,0.36963075460646294,2.0,2,0.5039556533734496,0.017830070311862907,0.34,3400000.0000000005,57.0,60.0,0.05263157894736842,0.048631578947368415,0.017894736842105262,0.016534736842105262,threshold,,,,False,10000000.0,178947.3684210526,165347.3684210526,0.03063120939533438,0.026631251312023114,306312.0939533438,266312.51312023116,12492284.197239902
2026-04-08,2,TRUS,0.5323341327667026,0.4973959579210481,1.0,1,0.5039556533734496,0.0142631384511032,0.34,3400000.0000000005,394.0,400.0,0.015228426395939087,0.011228426395939087,0.00517766497461929,0.00381766497461929,threshold,,,,False,10000000.0,51776.6497461929,38176.649746192896,0.03063120939533438,0.026631251312023114,306312.0939533438,266312.51312023116,12492284.197239902
2026-04-08,3,KMTR,0.5300164316782293,0.4973959579210481,3.0,3,0.5039556533734496,0.013098252515705738,0.319989520827816,3199895.20827816,254.0,260.0,0.023622047244094488,0.019622047244094488,0.007558807578609827,0.006278849495298563,threshold,,,,False,10000000.0,75588.07578609827,62788.49495298563,0.03063120939533438,0.026631251312023114,306312.0939533438,266312.51312023116,12492284.197239902
2026-04-09,1,BBLD,0.5454126003590214,0.4090156420381198,1.0,1,0.5067818045663146,0.02283019604910932,0.34,3400000.0000000005,675.0,705.0,0.044444444444444446,0.04044444444444445,0.015111111111111113,0.013751111111111113,threshold,,,,False,10000000.0,151111.11111111112,137511.11111111112,0.04546949538535299,0.041469495385352995,454694.95385352994,414694.9538535299,12906979.15109343
2026-04-09,2,FMII,0.5325687637022023,0.13654654932494828,2.0,2,0.5067818045663146,0.022265838848298775,0.34,3400000.0000000005,206.0,222.0,0.07766990291262135,0.07366990291262135,0.02640776699029126,0.02504776699029126,threshold,,,,False,10000000.0,264077.66990291263,250477.6699029126,0.04546949538535299,0.041469495385352995,454694.95385352994,414694.9538535299,12906979.15109343
2026-04-09,3,GLVA,0.5306427712528273,0.4973959579210481,3.0,3,0.5067818045663146,0.011992618304552508,0.31999999999999995,3199999.9999999995,324.0,328.0,0.012345679012345678,0.008345679012345678,0.0039506172839506165,0.0026706172839506166,threshold,,,,False,10000000.0,39506.172839506165,26706.172839506165,0.04546949538535299,0.041469495385352995,454694.95385352994,414694.9538535299,12906979.15109343
2026-04-10,1,MCOL,0.5193364802725878,0.4232234072197801,2.0,2,0.5008433074813123,0.010666429192247749,0.34,3400000.0000000005,3990.0,4150.0,0.040100250626566414,0.03610025062656641,0.013634085213032582,0.01227408521303258,threshold,,,,False,10000000.0,136340.85213032583,122740.8521303258,0.05945961418340406,0.0554597749409091,594596.1418340406,554597.749409091,13461576.900502522
