horizon_days,n_paths,block_size_days,mean_terminal_return,median_terminal_return,p05_terminal_return,p25_terminal_return,p75_terminal_return,p95_terminal_return,prob_terminal_negative,mean_max_drawdown,median_max_drawdown,p95_worst_max_drawdown,prob_maxdd_le_minus_20pct,prob_maxdd_le_minus_25pct,prob_maxdd_le_minus_30pct
100,10000,5,2.792500667842235,2.0201435242057855,-0.05536683257231676,0.913558596030521,3.799528501055431,8.13115511487089,0.0611,-0.33744637819178874,-0.33676450577983447,-0.5884251049513698,0.8195,0.7355,0.6264
252,10000,5,27.449187957864734,15.445694076970444,1.5473664547894297,6.878514169302378,32.623719801930264,94.19301421366436,0.0069,-0.44917206579688,-0.4315007093400642,-0.6795401585381821,0.9859,0.9652,0.9183
