trade_date,pick_rank,ticker,pred_proba,risk_norm,rank_daily,pred_rank,effective_threshold,score,weight,allocation_idr,entry_price,exit_price,trade_gross_return,trade_net_return,weighted_gross_return,weighted_net_return,policy_mode,exit_date,exit_cutoff_close,exit_hour_used,exit_price_match_cutoff,capital_reference_idr,pnl_gross_idr,pnl_net_idr,day_gross_return,day_net_return,day_pnl_gross_idr,day_pnl_net_idr,cum_pnl_net_idr
2025-11-13,1,ARTA,0.5244960305648959,0.4973959579210481,1.0,1,0.4957572456769829,0.014444229449102565,0.34,3400000.0000000005,2820.0,3260.0,0.15602836879432624,0.15202836879432624,0.053049645390070926,0.051689645390070926,threshold,,,,False,10000000.0,530496.4539007093,516896.4539007093,0.05863817268150002,0.05463838858357818,586381.7268150002,546383.8858357818,546383.8858357818
2025-11-13,2,BSIM,0.519300776558661,0.4973959579210481,3.0,3,0.4957572456769829,0.011833073785942044,0.34,3400000.0000000005,860.0,880.0,0.023255813953488372,0.01925581395348837,0.007906976744186047,0.0065469767441860465,threshold,,,,False,10000000.0,79069.76744186047,65469.767441860466,0.05863817268150002,0.05463838858357818,586381.7268150002,546383.8858357818,546383.8858357818
2025-11-13,3,EURO,0.5200868812104921,0.594248334295467,2.0,2,0.4957572456769829,0.00987179014370553,0.3199460244804598,3199460.244804598,276.0,274.0,-0.007246376811594203,-0.011246376811594204,-0.002318449452756955,-0.0035982335506787944,threshold,,,,False,10000000.0,-23184.49452756955,-35982.335506787946,0.05863817268150002,0.05463838858357818,586381.7268150002,546383.8858357818,546383.8858357818
2025-11-14,1,BBSS,0.5287703726163621,0.2387190189419477,1.0,1,0.5006368783302984,0.02141749413068569,0.34,3400000.0000000005,348.0,360.0,0.034482758620689655,0.030482758620689655,0.011724137931034483,0.010364137931034483,threshold,,,,False,10000000.0,117241.37931034483,103641.37931034483,0.03704159824849479,0.03304159824849479,370415.98248494795,330415.98248494795,876799.8683207298
2025-11-14,2,KMTR,0.5249631625335492,0.2970597531116947,2.0,2,0.5006368783302984,0.017099924223708263,0.34,3400000.0000000005,272.0,276.0,0.014705882352941176,0.010705882352941176,0.005,0.00364,threshold,,,,False,10000000.0,50000.0,36400.0,0.03704159824849479,0.03304159824849479,370415.98248494795,330415.98248494795,876799.8683207298
2025-11-14,3,SAFE,0.5208410388703872,0.46775882199921676,3.0,3,0.5006368783302984,0.01075348620637385,0.3199999999999999,3199999.999999999,252.0,268.0,0.06349206349206349,0.059492063492063485,0.02031746031746031,0.01903746031746031,threshold,,,,False,10000000.0,203174.6031746031,190374.6031746031,0.03704159824849479,0.03304159824849479,370415.98248494795,330415.98248494795,876799.8683207298
2025-11-17,1,IPOL,0.5231594233355309,0.3984963790917598,1.0,1,0.4969874279783194,0.015742549973756362,0.34,3400000.0000000005,123.0,124.0,0.008130081300813009,0.004130081300813009,0.002764227642276423,0.001404227642276423,threshold,,,,False,10000000.0,27642.276422764233,14042.276422764231,0.12397634885439757,0.11997634885439758,1239763.4885439756,1199763.4885439756,2076563.3568647054
2025-11-17,2,LPCK,0.5221743519555401,0.4973959579210481,2.0,2,0.4969874279783194,0.012659049798486378,0.34,3400000.0000000005,575.0,575.0,0.0,-0.004,0.0,-0.00136,threshold,,,,False,10000000.0,0.0,-13600.000000000002,0.12397634885439757,0.11997634885439758,1239763.4885439756,1199763.4885439756,2076563.3568647054
2025-11-17,3,PPGL,0.5113800137840049,0.6992479132518188,3.0,3,0.4969874279783194,0.00432860021476216,0.31999999999999984,3199999.9999999986,132.0,182.0,0.3787878787878788,0.3747878787878788,0.12121212121212115,0.11993212121212116,threshold,,,,False,10000000.0,1212121.2121212115,1199321.2121212115,0.12397634885439757,0.11997634885439758,1239763.4885439756,1199763.4885439756,2076563.3568647054
2025-11-18,1,CSAP,0.5106945590993305,0.4973959579210481,1.0,1,0.4803277925086735,0.01526245963333226,0.34,3400000.0000000005,326.0,326.0,0.0,-0.004,0.0,-0.00136,threshold,,,,False,10000000.0,0.0,-13600.000000000002,0.00635784316700426,0.002358011848081081,63578.431670042606,23580.11848081081,2100143.475345516
2025-11-18,2,HELI,0.5051886174776464,0.4973959579210481,2.0,2,0.4803277925086735,0.012495151118823117,0.34,3400000.0000000005,244.0,246.0,0.00819672131147541,0.00419672131147541,0.0027868852459016396,0.0014268852459016395,threshold,,,,False,10000000.0,27868.852459016394,14268.852459016394,0.00635784316700426,0.002358011848081081,63578.431670042606,23580.11848081081,2100143.475345516
2025-11-18,3,EDGE,0.5015965747996771,0.4973959579210481,3.0,3,0.4803277925086735,0.01068977594955564,0.31995782973079484,3199578.2973079486,4480.0,4530.0,0.011160714285714286,0.007160714285714286,0.003570957921102621,0.002291126602179442,threshold,,,,False,10000000.0,35709.57921102621,22911.266021794418,0.00635784316700426,0.002358011848081081,63578.431670042606,23580.11848081081,2100143.475345516
2025-11-19,1,AGRS,0.5180153239591923,0.4065534249694012,2.0,2,0.4985374500690394,0.01155907754898915,0.34,3400000.0000000005,70.0,81.0,0.15714285714285714,0.15314285714285714,0.05342857142857143,0.05206857142857143,threshold,,,,False,10000000.0,534285.7142857143,520685.7142857143,0.018817226890756315,0.014817226890756319,188172.26890756312,148172.26890756318,2248315.7442530794
2025-11-19,2,KAEF,0.5193874502482886,0.44884201611454444,1.0,1,0.4985374500690394,0.01149164406280638,0.34,3400000.0000000005,560.0,565.0,0.008928571428571428,0.004928571428571428,0.0030357142857142857,0.0016757142857142856,threshold,,,,False,10000000.0,30357.142857142855,16757.142857142855,0.018817226890756315,0.014817226890756319,188172.26890756312,148172.26890756318,2248315.7442530794
2025-11-19,3,LPPS,0.5162199246482461,0.4672076563392861,3.0,3,0.4985374500690394,0.009421087072776524,0.3199999999999999,3199999.999999999,136.0,120.0,-0.11764705882352941,-0.12164705882352941,-0.0376470588235294,-0.0389270588235294,threshold,,,,False,10000000.0,-376470.58823529404,-389270.588235294,0.018817226890756315,0.014817226890756319,188172.26890756312,148172.26890756318,2248315.7442530794
2025-11-20,1,GSMF,0.5199634391880356,0.3012824735900205,2.0,2,0.501160833161584,0.013137710372863608,0.34,3400000.0000000005,105.0,116.0,0.10476190476190476,0.10076190476190476,0.03561904761904762,0.03425904761904762,threshold,,,,False,10000000.0,356190.4761904762,342590.4761904762,0.01620809507514313,0.012208095075143128,162080.95075143132,122080.9507514313,2370396.6950045107
2025-11-20,2,GLVA,0.5232793752408131,0.481795682910131,1.0,1,0.501160833161584,0.01146192399319047,0.3385644403386395,3385644.4033863954,426.0,412.0,-0.03286384976525822,-0.03686384976525822,-0.01112653090314778,-0.012480788664502338,threshold,,,,False,10000000.0,-111265.3090314778,-124807.88664502338,0.01620809507514313,0.012208095075143128,162080.95075143132,122080.9507514313,2370396.6950045107
