model,date,rolling_return_20d,rolling_vol_20d,rolling_sharpe_ann_20d,rolling_maxdd_20d,rolling_winrate_20d
v10_close10_obj_k2_w25_guard,2026-02-06,0.14551277016008002,0.023231345910490923,4.840400728472807,-0.06567288340925559,0.55
v10_close10_obj_k2_w25_guard,2026-02-09,0.1515290096529529,0.023147443822485243,5.037526390145676,-0.06567288340925614,0.6
v10_close10_obj_k2_w25_guard,2026-02-10,0.21035103803163224,0.025199867098012873,6.240036319030721,-0.06567288340925581,0.6
v10_close10_obj_k2_w25_guard,2026-02-11,0.1876990210301599,0.025331013826499254,5.6122458985808805,-0.06567288340925603,0.55
v10_close10_obj_k2_w25_guard,2026-02-12,0.1255301661330699,0.022884917964530335,4.29399216371639,-0.06567288340925592,0.55
v10_close10_obj_k2_w25_guard,2026-02-13,0.08758184667793523,0.02269025311948947,3.1217250395160643,-0.03609981857816191,0.5
v10_close10_obj_k2_w25_guard,2026-02-18,0.11253739589700085,0.020894851928176823,4.225368080212552,-0.03609981857816191,0.5
v10_close10_obj_k2_w25_guard,2026-02-19,0.12171733011276054,0.02065948648830234,4.58725477467486,-0.0360998185781618,0.5
v10_close10_obj_k2_w25_guard,2026-02-20,0.13200488516699416,0.020752334622090893,4.91952810665369,-0.03609981857816191,0.5
v10_close10_obj_k2_w25_guard,2026-02-23,0.05467136937291506,0.028713627082805553,1.7060779139113798,-0.1045322271258825,0.5
v10_close10_obj_k2_w25_guard,2026-02-24,0.01633716944755581,0.028449019476355048,0.6826763469221662,-0.11564470124548798,0.45
v10_close10_obj_k2_w25_guard,2026-02-25,-0.021284836358951842,0.02790706208798807,-0.3856628214644482,-0.1251161695471975,0.4
v10_close10_obj_k2_w25_guard,2026-02-26,-0.10673244701523343,0.035165869587496436,-2.251277549245204,-0.21177130337372407,0.4
v10_close10_obj_k2_w25_guard,2026-02-27,-0.01768407753513268,0.03920138352282109,-0.04272333475323598,-0.21177130337372385,0.45
v10_close10_obj_k2_w25_guard,2026-03-02,-0.09710958475129139,0.04322700900433742,-1.5189765848786174,-0.22203299586437886,0.45
v10_close10_obj_k2_w25_guard,2026-03-03,-0.1302252334554871,0.04282987678132484,-2.228260434321957,-0.23348499007881285,0.4
v10_close10_obj_k2_w25_guard,2026-03-04,-0.10240581681520622,0.04322650035401234,-1.6265427514745905,-0.23348499007881274,0.45
v10_close10_obj_k2_w25_guard,2026-03-05,-0.1585085592479738,0.042405347926668564,-2.8714870483181554,-0.23871191218958732,0.4
v10_close10_obj_k2_w25_guard,2026-03-06,-0.1877240463805161,0.04135472374897969,-3.6333837623336733,-0.2402344883652081,0.35
v10_close10_obj_k2_w25_guard,2026-03-09,-0.18439547882269247,0.04138946270868272,-3.5520926440384173,-0.24044577055225747,0.35
v10_close10_obj_k2_w25_guard,2026-03-10,-0.19162158723741185,0.04115265618353365,-3.746271555889557,-0.2404457705522579,0.35
v10_close10_obj_k2_w25_guard,2026-03-11,-0.21232870467498555,0.04115521420601418,-4.241252429850624,-0.2524048969582321,0.3
v10_close10_obj_k2_w25_guard,2026-03-12,-0.25390008716431545,0.03848887933700519,-5.681802043077972,-0.25216785949865694,0.25
v10_close10_obj_k2_w25_guard,2026-03-13,-0.25776955888380093,0.03843673088427637,-5.796226919648511,-0.25869378481442196,0.25
v10_close10_obj_k2_w25_guard,2026-03-16,-0.24496302342568632,0.03896097501456127,-5.366290349249182,-0.2516673336019555,0.25
v10_close10_obj_k2_w25_guard,2026-03-17,-0.2467824258640261,0.03895286469372187,-5.416047746048128,-0.2463894410126073,0.25
v10_close10_obj_k2_w25_guard,2026-03-25,-0.22908454989828664,0.03909035593085776,-4.929245621154404,-0.2463894410126074,0.3
v10_close10_obj_k2_w25_guard,2026-03-26,-0.15039389495210398,0.0460741599487782,-2.427377167727939,-0.2463894410126073,0.35
v10_close10_obj_k2_w25_guard,2026-03-27,-0.17114488181419785,0.04579755390880386,-2.871680260385818,-0.1740751301891703,0.3
v10_close10_obj_k2_w25_guard,2026-03-30,-0.10211809978140374,0.042063357820765424,-1.6927385629738239,-0.16369687073458516,0.3
v10_close10_obj_k2_w25_guard,2026-03-31,-0.06408300081914287,0.0426533487960521,-0.8908229949544327,-0.15464307604351368,0.35
v10_close10_obj_k2_w25_guard,2026-04-01,-0.09346729604958393,0.04348521019473365,-1.4407128311038022,-0.12879759865289409,0.35
v10_close10_obj_k2_w25_guard,2026-04-02,0.0321439749717678,0.03800008428541569,0.9588776685424099,-0.12879759865289409,0.4
v10_close10_obj_k2_w25_guard,2026-04-06,0.018180599687106724,0.036677385781478895,0.6781451952113913,-0.055333812698306506,0.4
v10_close10_obj_k2_w25_guard,2026-04-07,0.12094799313641125,0.031047528306035018,3.1657451452973233,-0.05533381269830662,0.45
v10_close10_obj_k2_w25_guard,2026-04-08,0.15472094855515128,0.030720172202607865,3.9664695549009377,-0.05533381269830662,0.5
v10_close10_obj_k2_w25_guard,2026-04-09,0.16279175048919203,0.030918278075222894,4.124322553168427,-0.041770033191085854,0.5
v10_close10_obj_k2_w25_guard,2026-04-10,0.21469868891805266,0.029844402081146366,5.427156389771618,-0.04177003319108574,0.55
v10_close10_obj_k2_w25_guard,2026-04-13,0.22247359405764144,0.029746114615045963,5.615538903664676,-0.041770033191085854,0.6
v10_close10_obj_k2_w25_guard,2026-04-14,0.20297614755848192,0.030234563666712663,5.106232719790714,-0.041770033191085854,0.6
v10_close10_obj_k2_w25_guard,2026-04-15,0.20595299299311676,0.030231132014574325,5.17228352644032,-0.041770033191085854,0.6
v10_close10_obj_k2_w25_guard,2026-04-16,0.19614623748138094,0.030712009251185717,4.8860258614723024,-0.041770033191085965,0.6
v10_close10_obj_k2_w25_guard,2026-04-17,0.21549856523869848,0.030612396989825392,5.32057618183219,-0.041770033191085854,0.65
v10_close10_obj_k2_w25_guard,2026-04-20,0.21997448007766862,0.03050936206592693,5.433508393494986,-0.041770033191085965,0.65
v10_close10_obj_k2_w25_guard,2026-04-21,0.19564566832230068,0.03056152036972653,4.896718707226927,-0.041770033191085965,0.6
