feature,importance_gain,importance_split
close_to_vwap,36331.022172391415,532
pre14_tick_pct,22237.762510597706,280
close_range_pct,20206.79768180847,202
last_hour_above_vwap,19180.15742468834,165
close_drive,12776.286812067032,249
nikkei_prev_return,11203.142502754927,392
nasdaq_prev_return,10807.274077415466,370
vix_prev_close,9231.925642371178,272
max_return_20d_tminus1,9079.29573905468,275
ihsg_ma_5,8723.100409507751,227
usdidr_5d_return,8552.687280878425,308
ihsg_close_ma20_ratio,8471.447429776192,257
pre14_spread_cost_est,7853.489657878876,115
ihsg_prev_return,7791.328371524811,269
pre14_vwap,7736.286704540253,136
pre14_range_pct,7587.513313263655,179
usdidr_prev_close,7462.946005344391,196
pre14_close_vs_orb_low,7429.656336426735,176
usdidr_prev_return,7260.89612865448,253
ihsg_ma_200,6992.632297515869,233
pre14_close_to_vwap,6683.363121747971,167
pre14_turnover_until14,6141.2133038342,178
pre14_close_vs_orb_mid,6014.404306411743,103
ihsg_prev_close,5506.288353204727,144
ihsg_ma_100,5302.346353530884,165
pre14_close_vs_open9,4970.807833433151,141
ihsg_ma_20,4675.188927412033,160
pre14_orb_range_pct,4577.534537196159,141
pre14_am_turnover,4559.186896324158,192
pre14_vwap_trend,4212.46043908596,83
vwap_trend,4052.888363480568,186
vix_5d_avg,4039.7283172160387,172
pre14_pm_turnover,3624.6818549633026,147
max_return_5d_tminus1,3490.582953453064,185
ihsg_close_ma5_ratio,3275.474395930767,140
pre14_pm_high_close_spread,3203.98094111681,150
pre14_volume_until14,2678.396464109421,129
pre14_pm_close_near_high,2666.743535757065,116
vol_above_vwap_pct,2568.0210930109024,77
pre14_orb_position,2551.9885630607605,71
pre14_vol_above_vwap_pct,2280.8938928842545,106
pre14_pm_high_breakout_strength,2228.752142906189,20
pre14_pm_high_vs_orb_high,2166.304106235504,109
pre14_orb_upper_wick_pct,2064.6068201065063,124
yf_daily_gap_open_prev_close_mean,1975.448001384735,89
pre14_orb_body_pct,1936.2101402282715,99
pre14_pm_high_vs_close11,1895.6252479553223,124
pre14_volume_14h_ratio_to_avg_hourly,1811.395092844963,106
pre14_market_cost_est,1732.563479423523,44
pre14_volume_14h,1700.8567149043083,95
days_since_last_ara,1632.509592011571,116
pre14_pm_volume,1609.1017954349518,83
last_ara_return,1564.0704803466797,117
noara_streak_tminus1,1531.4548292160034,106
pre14_pm_low_vs_close11,1516.5306589603424,95
pre14_pm_drive,1503.9582586288452,69
pre14_am_turnover_to_dailyturnover_20d,1453.5135561227798,93
open_pm_to_vwap_am,1399.8510306477547,71
pre14_am_volume,1338.858166217804,66
yf_daily_range_ma_5_mean,1231.7859888076782,60
yf_daily_close_z_20_mean,1225.1043996810913,67
pre14_close_vs_orb_high,1205.704863846302,70
pre14_pm_open_to_vwap_am,1179.3454184532166,71
pre14_am_volume_to_dailyvol_20d,1150.012727379799,72
pre14_until14_volume_to_dailyvol_20d,1144.7369751930237,64
pre14_am_volume_to_dailyvol_10d,1144.2985541820526,64
pre14_until14_turnover_to_dailyturnover_20d,1137.3853886127472,63
pre14_close_above_vwap,1042.9501943588257,17
pre14_volume_until14_ratio_20d,1035.9172084331512,53
pre14_pm_open_vs_close11,1010.8045165538788,60
pre14_until14_turnover_to_dailyturnover_10d,1007.7052181325853,62
pre14_am_open_low_dist,984.3450717926025,70
pre14_am_turnover_to_dailyturnover_5d,977.1871801614761,63
pre14_orb_lower_wick_pct,961.5140194892883,76
pre14_ret_14h,961.0742163658142,58
pre14_until14_volume_to_dailyvol_10d,949.1290992498398,62
pre14_pm_open_low_dist,938.9606859385967,68
pre14_turnover_until14_ratio_20d,932.2143614292145,50
pre14_ret_11_to_14,931.833544254303,61
pre14_until14_turnover_to_dailyturnover_5d,929.4081428647041,67
pre14_pm_am_volume_ratio,860.90622356534,65
tfl_churn_ratio_ma_5_mean,832.7497277259827,54
pre14_pm_am_turnover_ratio,820.0264656543732,55
localfund_buy_freq_ma30,807.5377674102783,41
yf_daily_gap_open_prev_close_sum,798.5145783424377,38
yf_daily_close_z_60_sum,775.7667427062988,43
pre14_until14_volume_to_dailyvol_5d,736.997721195221,53
yf_daily_ret_oc_sum,694.1624319553375,33
yf_daily_close_z_20_sum,683.6354594230652,37
yf_daily_range_pct_mean,677.0175933837891,38
yf_daily_volume_velocity_5_mean,664.3493509292603,40
pre14_am_volume_to_dailyvol_5d,634.0182473659515,49
yf_daily_range_ma_20_sum,630.897702217102,21
pre14_am_turnover_to_dailyturnover_10d,623.7798614501953,36
pre14_close_orb_high_hold,621.0799698829651,27
yf_daily_close_z_60_mean,574.7058849334717,39
yf_daily_close_ma_60_mean,535.9534978866577,24
yf_daily_range_ma_60_mean,523.0725297927856,34
yf_daily_volume_ma_60_sum,497.89576053619385,22
yf_daily_close_z_5_sum,497.07604026794434,29
ctx_broker_market_share_mean,493.2806463241577,33
localfund_buy_freq_z30,481.6728186607361,29
yf_daily_close_z_5_mean,461.51248931884766,32
cvd_10d_norm,458.6016001701355,30
localfund_buy_freq_std30,452.22212982177734,28
cvd_20d,444.59857845306396,28
yf_daily_range_ma_20_mean,434.01223635673523,26
localfund_netbuy_3d_sum,416.341428399086,24
tfl_churn_ratio_ma_5_sum,410.7907017469406,20
yf_daily_volume_velocity_20_mean,397.165810585022,26
pre14_orb_breakout_strength,389.0334997177124,4
yf_daily_volume_ma_20_sum,386.0036973953247,17
buyer_ratio,376.57159900665283,18
tfl_net_flow_ratio_ma_20_sum,372.20373928546906,24
yf_daily_close_ma_60_sum,364.9269115924835,22
tfl_churn_ratio_ma_20_mean,364.1081339120865,23
yf_daily_range_z_60_sum,352.5546200275421,24
localfund_netbuy_z20,349.852591753006,24
cvd_10d,348.78101921081543,24
yf_daily_ret_oc_mean,346.1941599845886,23
sq_flow_churn_ratio,344.7444438934326,19
flow_net_buy_per_trade_sum,340.331600189209,22
yf_daily_range_z_20_sum,337.256929397583,22
tfl_net_flow_ratio_ma_5_mean,334.82576870918274,25
tfl_net_buy_ma_5_mean,328.9213910102844,24
flow_total_net_buy_sum,328.88683128356934,19
flow_churn_ratio_mean,327.0586280822754,22
yf_daily_close_ma_20_mean,326.0092182159424,20
flow_total_net_buy_mean,320.3565001487732,22
yf_daily_volume_ma_20_mean,317.6001687049866,18
yf_daily_range_z_5_sum,316.13102078437805,22
cvd_5d_norm,315.21214056015015,23
localfund_netbuy_std20,313.8452801704407,22
yf_daily_ret_cc_mean,313.21299743652344,22
yf_daily_turnover_mean,312.60541009902954,19
localfund_netbuy_ma20,305.6642682850361,21
tfl_churn_ratio_ma_60_mean,305.20182180404663,20
yf_daily_volume_ma_5_sum,305.1977787017822,11
yf_daily_range_z_5_mean,301.34879010915756,25
yf_daily_volume_velocity_60_sum,293.1094694137573,14
localfund_abs_netbuy_sum,293.07295274734497,19
tfl_net_buy_z_5_mean,292.184317111969,20
yf_daily_volume_ma_5_mean,288.4982771873474,18
flow_net_flow_ratio_mean,286.49763774871826,22
tfl_net_buy_velocity_20_mean,283.68701004981995,23
flow_net_buy_per_trade_mean,281.5897092819214,21
yf_daily_volume_ma_60_mean,276.6165305376053,20
yf_daily_range_z_20_mean,273.8351287841797,20
yf_daily_close_ma_20_sum,273.7239999771118,13
yf_daily_volume_velocity_60_mean,273.3999272584915,19
bandar_netbuy_mean,272.8469398021698,19
tfl_net_buy_z_20_mean,270.34868812561035,15
yf_daily_volume_mean,267.11040115356445,15
yf_daily_volume_sum,259.71820068359375,11
cvd_5d,259.2334289550781,17
yf_daily_range_z_60_mean,257.89776450395584,19
localfund_buy_freq_ratio_to_ma30,257.60683012008667,17
yf_daily_turnover_sum,256.0257959365845,9
pre14_orb_breakdown_strength,252.6222038269043,5
localfund_participation_ratio,252.15420150756836,16
yf_daily_range_ma_5_sum,243.42502570152283,13
yp_flow_net_flow_ratio,241.077787399292,11
tfl_net_flow_ratio_ma_20_mean,239.9469118118286,20
yf_daily_high_mean,238.0468521118164,13
tfl_net_buy_ma_5_sum,237.62052249908447,18
tfl_net_buy_ma_20_mean,236.8393998146057,16
cvd_20d_norm,236.63037014007568,19
pd_tfl_net_buy_velocity_20,232.03380012512207,6
seller_ratio,229.55262994766235,18
tfl_net_buy_ma_20_sum,226.06041312217712,17
localfund_netbuy_7d_sum,221.74568915367126,14
tfl_net_buy_velocity_5_mean,219.74862003326416,18
localfund_consensus_strength,217.47225952148438,17
yp_tfl_net_buy_velocity_20,211.0099687576294,12
tfl_net_buy_velocity_20_sum,203.42329025268555,16
tfl_churn_ratio_ma_20_sum,202.54965209960938,14
flow_churn_ratio_sum,192.63970041275024,13
ctx_broker_ticker_specificity_sum,189.79287147521973,11
yf_daily_close_ma_5_sum,189.64099884033203,8
flow_total_trades_sum,188.80389976501465,7
tfl_net_buy_velocity_5_sum,188.42262983322144,15
yf_daily_range_ma_60_sum,187.00976943969727,12
bandar_top1_share,186.345440864563,13
tfl_net_buy_ma_60_mean,186.18861865997314,12
bandar_abs_netbuy_sum,184.78141689300537,11
yf_daily_range_pct_sum,183.90814113616943,10
flow_gross_turnover_mean,183.55123805999756,9
yf_daily_volume_velocity_20_sum,181.3231222629547,12
localfund_top1_share,178.9331192970276,10
tfl_net_flow_ratio_ma_5_sum,176.68211126327515,15
flow_buy_freq_mean,176.22793912887573,10
yf_daily_volume_velocity_5_sum,171.86412048339844,11
ctx_broker_ticker_specificity_mean,167.54876947402954,12
bandar_top3_share,164.70090675354004,10
flow_gross_turnover_sum,164.29980087280273,9
tfl_net_buy_z_5_sum,164.2663505077362,13
sq_tfl_net_buy_velocity_20,162.06447863578796,10
tfl_net_buy_z_20_sum,160.8734998703003,9
flow_buy_freq_sum,159.55780124664307,8
ctx_broker_net_buy_rank_mean,159.00644207000732,9
flow_net_flow_ratio_sum,158.4382905960083,10
pre14_pm_am_turnover_rate_ratio,156.36132049560547,10
localfund_netbuy_sum,153.62629795074463,11
sq_flow_net_flow_ratio,149.3844404220581,10
yf_daily_ret_cc_sum,140.76299905776978,10
localfund_netbuy_mean,140.22762203216553,10
yf_daily_open_mean,139.01451015472412,8
ctx_ticker_market_share_sum,138.07861185073853,9
pre14_pm_am_volume_rate_ratio,136.90975761413574,10
ctx_broker_market_share_sum,135.06074953079224,9
flow_sell_freq_mean,133.54875826835632,11
xc_flow_churn_ratio,132.33829021453857,9
localfund_buyer_ratio,125.29104042053223,11
tfl_net_flow_ratio_ma_60_sum,124.03875851631165,9
broker_count,121.02797985076904,7
flow_abs_net_buy_mean,120.87650966644287,7
buyer_broker_count,115.546302318573,6
pd_flow_churn_ratio,110.57704019546509,6
localfund_buy_freq_mean,110.31999969482422,7
seller_broker_count,110.25763988494873,8
localfund_buy_freq_sum,108.50520038604736,6
mg_flow_churn_ratio,107.35550212860107,5
bandar_netbuy_sum,107.2368688583374,8
localfund_broker_count,105.8763198852539,6
total_retail_net_buy,104.86225891113281,7
bandar_buy_freq_mean,104.65729999542236,7
ctx_ticker_market_share_mean,103.4395112991333,8
tfl_net_flow_ratio_ma_60_mean,98.8673677444458,7
ctx_broker_net_buy_rank_sum,94.64655876159668,5
localfund_top3_share,93.51846957206726,8
yf_daily_prev_close_mean,92.04310035705566,6
sq_present,91.5807991027832,3
yp_flow_total_net_buy,88.3227710723877,5
yf_daily_close_mean,87.22292900085449,5
localfund_concentration_hhi,85.0437707901001,6
pd_flow_net_flow_ratio,84.32769870758057,5
tfl_net_buy_ma_60_sum,80.38799953460693,4
bandar_concentration_hhi,79.7878999710083,7
yf_daily_close_ma_5_mean,79.03975009918213,4
yf_daily_open_sum,78.52708005905151,5
bandar_buy_freq_sum,77.32503938674927,7
flow_total_trades_mean,75.94840049743652,5
tfl_net_buy_z_60_mean,71.09858989715576,4
xc_tfl_net_buy_z_20,69.6924991607666,4
yf_daily_close_sum,69.07400035858154,3
xc_tfl_net_buy_velocity_20,68.21839904785156,4
yf_daily_high_sum,68.16079998016357,3
flow_abs_net_buy_sum,65.61907982826233,4
localfund_buyer_broker_count,61.32032775878906,3
yp_flow_churn_ratio,55.437201499938965,3
mg_flow_net_flow_ratio,54.47719860076904,3
tfl_net_buy_z_60_sum,48.84056091308594,4
yp_tfl_net_buy_z_20,47.7613000869751,3
yf_daily_low_mean,47.67443037033081,4
yf_daily_low_sum,42.826900482177734,3
tfl_net_buy_velocity_60_sum,40.8516411781311,3
pd_flow_total_net_buy,39.72710037231445,2
tfl_net_buy_velocity_60_mean,38.45961046218872,3
xc_flow_total_net_buy,37.82710933685303,3
flow_sell_freq_sum,36.01688861846924,3
localfund_seller_broker_count,35.570170402526855,3
tfl_churn_ratio_ma_60_sum,34.4704008102417,2
bandar_seller_broker_count,33.308799743652344,2
yf_daily_prev_close_sum,29.888629913330078,3
xc_present,28.372899055480957,2
pre14_pm_open_is_low,26.890070915222168,2
localfund_streak_buy_days,25.73780059814453,2
sq_flow_total_net_buy,25.416800498962402,2
pre14_am_open_is_low,25.181400299072266,2
ara_count_60d,20.832199096679688,1
pd_present,20.828399658203125,1
pd_tfl_net_buy_z_20,20.380699157714844,1
sq_tfl_net_buy_z_20,19.07219934463501,2
pre14_close_below_orb_low,18.141700744628906,1
pre14_pm_high_above_orb_high,17.33300018310547,1
bandar_buyer_broker_count,15.069999694824219,1
pre14_tick_size,14.352700233459473,1
mg_tfl_net_buy_z_20,14.287699699401855,1
mg_flow_total_net_buy,13.725899696350098,1
bandar_broker_count,13.660930156707764,2
yp_present,11.6806001663208,1
xc_flow_net_flow_ratio,9.690070152282715,1
ara_count_10d,0.0,0
ara_count_5d,0.0,0
mg_tfl_net_buy_velocity_20,0.0,0
mg_present,0.0,0
ara_count_20d,0.0,0
