days,trading_days,mean_daily_net_return,mean_daily_gross_return,cumulative_net_return,max_drawdown,win_rate_days,volatility_daily,net_expectancy_per_trade,scenario,oot_auc,trees
100,99,0.012612408722863915,0.021724770100549278,2.318668748958021,-0.15882634851850086,0.56,0.03339138618859589,0.025479613581543256,baseline,0.6170488752668164,0
100,99,0.013802984377010212,0.022705428195401656,2.727018012563062,-0.15946990786839943,0.56,0.033933333134956785,0.02788481692325295,broker,0.616039270477581,0
100,99,0.012503782328995261,0.021670203983173705,2.2467462262922195,-0.18275961947748176,0.55,0.03662232419419955,0.025260166321202544,macro,0.6226847663301096,0
100,68,-0.006218600998426068,-0.0009530853586728086,-0.4700310442244966,-0.47088906151870435,0.15,0.014810044480263173,-0.019282483716049823,pre14,0.5109852697940331,0
100,99,0.012791277640085396,0.02161970285035256,2.384360489961454,-0.17607096897580132,0.57,0.032781383205082365,0.025840964929465454,history,0.612538161335598,0
